price,landsize,address,park,bed,bath,longitude,latitude,date,property_type
"$368,000",Land area 669 m2,"8 Mellon Court, Sunbury VIC 3429",-,3,2,144.701279,-37.5833626,Sold by private treaty 14 November 2016,House
"$292,000",Land area 440 m2,"23 Oxley Street, Sunbury VIC 3429",-,3,1,144.71196,-37.58123,Sold by private treaty 10 November 2016,House
"$315,000
        price from APM PriceFinder",Land area 664 m2,"23 Muirfield Drive, Sunbury VIC 3429",-,3,1,144.755981,-37.58471,Sold by private treaty 12 October 2016,House
"$376,000",Land area 578 m2,"8 O'Reilly Court, Sunbury VIC 3429",-,3,2,144.700455,-37.58647,Sold by private treaty 05 October 2016,House
"$362,500
        price from APM PriceFinder",Land area 658 m2,"4 Bowen Court, Sunbury VIC 3429",-,3,2,144.697586,-37.5779533,Sold by private treaty 01 May 2016,House
"$605,000
        price from APM PriceFinder",Land area 113312 m2,"50 Sullivans Road, Sunbury VIC 3429",-,3,1,144.727539,-37.49961,Sold by private treaty 20 October 2015,Acreage / Semi-Rural
"$290,000",Land area 765 m2,"4 Leith Court, Sunbury VIC 3429",-,3,1,144.754562,-37.5797424,Sold by private treaty 12 October 2015,House
"$280,000",Land area 654 m2,"381 Elizabeth Drive, SUNBURY VIC 3429",-,3,1,144.71553,-37.57333,Sold by private treaty 09 September 2015,House
"$303,000",Land area 667 m2,"2 Bennett Court, SUNBURY VIC 3429",-,3,1,144.698563,-37.5797577,Sold by private treaty 21 April 2015,House
"$271,500","Land area 582 m2
Internal area 110","2 Casey Avenue, SUNBURY VIC 3429",-,3,1,144.722321,-37.56848,Sold at auction 02 April 2015,House
"$295,000",Land area 664 m2,"54 Phillip Drive, SUNBURY VIC 3429",-,3,1,144.705765,-37.5629845,Sold by private treaty 03 June 2014,House
"$275,000",Land area 711 m2,"1 Denison Court, SUNBURY VIC 3429",-,3,2,144.711075,-37.58678,Sold by private treaty 03 June 2014,House
"$410,000
        price from APM PriceFinder",Land area 949 squares2,"26 Ardcloney Drive, Sunbury VIC 3429",-,3,2,144.734467,-37.5756378,Sold by private treaty 17 February 2014,House
"$810,000
        price from APM PriceFinder",Land area 161874 squares2,"115 Sullivans Lane, Sunbury VIC 3429",-,3,2,144.725266,-37.501133,Sold by private treaty 06 November 2013,House
"$350,000
        price from APM PriceFinder",Land area 761 m2,"12 Baradine Court, SUNBURY VIC 3429",-,3,2,144.69957,-37.57434,Sold by private treaty 08 April 2013,House
"$310,000
        price from APM PriceFinder","Land area 650 m2
Internal area 124","28 Backhaus Avenue, SUNBURY VIC 3429",-,3,1,144.710541,-37.5920677,Sold by private treaty 19 March 2013,House
"$295,000
        price from APM PriceFinder","Land area 600 m2
Internal area 145","4 Cypress Point Court, SUNBURY VIC 3429",-,3,2,144.743591,-37.577713,Sold by private treaty 29 October 2012,House
"$287,000
        price from APM PriceFinder",Land area 650 m2,"18 McEwen Drive, SUNBURY VIC 3429",-,3,1,144.729172,-37.56485,Sold by private treaty 16 May 2012,House
"$315,000
        price from APM PriceFinder",Land area 647 m2,"17 Fullbrook Drive, SUNBURY VIC 3429",-,3,2,144.708054,-37.5597534,Sold by private treaty 18 February 2012,House
"$264,000
        price from APM PriceFinder",Internal area 98.0,"4 Dundas Avenue, Sunbury VIC 3429",-,3,1,144.707153,-37.5766678,Sold by private treaty 16 December 2011,House
"$265,000
        price from APM PriceFinder","Land area 500 m2
Internal area 108","8 Wentworth Court, SUNBURY VIC 3429",-,3,1,144.713715,-37.58421,Sold by private treaty 27 October 2011,House
"$265,000
        price from APM PriceFinder","Land area 500 m2
Internal area 120","15 Batman Avenue, SUNBURY VIC 3429",-,3,1,144.714783,-37.5803833,Sold by private treaty 01 September 2011,House
"$320,000
        price from APM PriceFinder","Land area 600 m2
Internal area 145","8 Stanford Court, SUNBURY VIC 3429",-,3,2,144.753723,-37.57648,Sold by private treaty 06 March 2011,House
"$405,000
        price from APM PriceFinder",Internal area 195,"34 Long Drive, Sunbury VIC 3429",-,3,2,144.705215,-37.55906,Sold by private treaty 31 January 2011,House
"$359,000
        price from APM PriceFinder",Internal area 158,"79A Pasley Street, Sunbury VIC 3429",-,3,2,144.722321,-37.58267,Sold by private treaty 13 January 2011,House
"$366,000
        price from APM PriceFinder",Internal area 111,"1 Melba Avenue, Sunbury VIC 3429",-,3,1,144.706573,-37.5744667,Sold at auction 11 September 2010,House
"$277,500
        price from APM PriceFinder",Internal area 112,"1 Cawl Court, Sunbury VIC 3429",-,3,1,144.7557,-37.5836868,Sold by private treaty 24 June 2010,House
"$285,000",Internal area 116,"27 Menzies Drive, Sunbury VIC 3429",-,3,2,144.7291,-37.5692444,Sold by private treaty 19 May 2010,House
"$295,000
        price from APM PriceFinder",Internal area 126,"15 Fremantle Road, Sunbury VIC 3429",-,3,1,144.70372,-37.5797653,Sold by private treaty 14 April 2010,House
"$375,000
        price from APM PriceFinder",Land area 1106 m2,"6 Pasley Street, SUNBURY VIC 3429",-,3,1,144.726547,-37.57589,Sold by private treaty 15 January 2010,House
"$279,000
        price from APM PriceFinder",Land area 600 m2,"4 Cypress Point Court, SUNBURY VIC 3429",-,3,2,144.743683,-37.5777626,Sold by private treaty 29 September 2009,House
Price Withheld,Land area 672 m2,"15 Marjorie Avenue, Sunbury VIC 3429",-,3,1,144.698166,-37.5797157,Sold by private treaty 30 June 2016,House
Price Withheld,Land area 590 m2,"218 Gap Road, Sunbury VIC 3429",-,3,1,144.70282,-37.57734,Sold by private treaty 01 September 2015,House
Price Withheld,Land area 590 m2,"8 Blyton Crescent, SUNBURY VIC 3429",-,3,1,144.707184,-37.5723343,Sold prior to auction 27 July 2015,House
Price Withheld,"Land area 440 m2
Internal area 85","23 Oxley Street, SUNBURY VIC 3429",-,3,1,144.712036,-37.5812874,Sold by private treaty 13 January 2015,House
Price Withheld,Land area 717 m2,"8 Adams Court, Sunbury VIC 3429",-,3,1,144.7107,-37.5887222,Sold by private treaty 04 July 2014,House
Price Withheld,Internal area 364,"Shop 3, 57 Phillip Drive, SUNBURY VIC 3429",-,3,1,144.705841,-37.56364,Sold by private treaty 24 November 2010,House
Price Withheld,Land area 712 m2,SUNBURY VIC 3429,-,3,2,144.696487,-37.5695457,Sold by private treaty 31 August 2009,House
"$410,000",Land area 657 m2,"23 Harcombe Drive, Sunbury VIC 3429",-,3,1,144.6955,-37.5742149,Sold by private treaty 24 June 2017,House
"$290,000",Land area 472 m2,"20 Batman Avenue, Sunbury VIC 3429",-,3,1,144.714279,-37.5804749,Sold by private treaty 22 February 2017,House
"$340,000",Land area 650,"74 Rees  Road, Sunbury VIC 3429",-,3,2,144.705887,-37.5643349,Sold by private treaty 27 September 2016,House
"$300,000",Land area 537 m2,"79 Gap Road, Sunbury VIC 3429",-,3,1,144.717163,-37.5794754,Sold by private treaty 27 July 2016,House
"$350,000",Land area 608 m2,"1 Dobell Avenue, Sunbury VIC 3429",-,3,1,144.707916,-37.57745,Sold by private treaty 20 June 2016,House
"$340,000",Land area 580 m2,"15 Dobell Avenue, Sunbury VIC 3429",-,3,1,144.70665,-37.5774078,Sold by private treaty 26 May 2016,House
"$320,000",Land area 368,"32 Stackpole Crescent, Sunbury VIC 3429",-,3,1,144.700989,-37.58699,Sold by private treaty 20 April 2016,House
"$315,000",Land area 334 m2,"59 Archer Avenue, Sunbury VIC 3429",-,3,1,144.699051,-37.5866661,Sold by private treaty 18 January 2016,House
"$339,000",Land area 725 m2,"9 Turnberry Drive, Sunbury VIC 3429",-,3,2,144.758911,-37.5806847,Sold by private treaty 22 September 2015,House
"$315,000",Land area 671,"17 Streeton Court, Sunbury VIC 3429",-,3,2,144.706238,-37.56367,Sold by private treaty 20 August 2015,House
"$285,000",Land area 471,"27 Flinders Street, Sunbury VIC 3429",-,3,1,144.713928,-37.58334,Sold by private treaty 04 May 2015,House
"$260,000
        price from APM PriceFinder",Land area 584 m2,"19 Melba Avenue, SUNBURY VIC 3429",-,3,1,144.704926,-37.57448,Sold by private treaty 17 November 2014,House
"$420,000",Internal area 162,"1 Retreat Crescent, Sunbury VIC 3429",-,3,2,144.701752,-37.5598831,Sold by private treaty 05 June 2014,House
"$340,000",Internal area 130,"209 Elizabeth Drive, Sunbury VIC 3429",-,3,2,144.726242,-37.5608749,Sold by private treaty 19 November 2013,House
"$210,000",Internal area 93,"14 Hume Street, Sunbury VIC 3429",-,3,1,144.716568,-37.5798,Sold by private treaty 02 October 2013,House
"$520,000
        price from APM PriceFinder",Land area 60703 m2,"515 Settlement Road, Sunbury VIC 3429",-,3,1,144.738281,-37.5065231,Sold by private treaty 14 July 2013,Acreage / Semi-Rural
"$290,000",Internal area 130,"23 Forrest Street, Sunbury VIC 3429",-,3,2,144.711456,-37.5804138,Sold by private treaty 15 May 2013,House
"$290,000
        price from APM PriceFinder","Land area 650 m2
Internal area 112","222 Elizabeth Drive, Sunbury VIC 3429",-,3,1,144.725128,-37.5617752,Sold by private treaty 24 August 2012,House
"$342,000
        price from APM PriceFinder","Land area 650 m2
Internal area 140","4 Windarra Court, Sunbury VIC 3429",-,3,2,144.697311,-37.5755539,Sold by private treaty 14 August 2012,House
"$268,000
        price from APM PriceFinder",Land area 600 m2,"74 Mitchells Lane, Sunbury VIC 3429",-,3,1,144.713623,-37.5849,Sold by private treaty 10 May 2012,House
"$282,000
        price from APM PriceFinder","Land area 600 m2
Internal area 148.6","25 Firestone Court, Sunbury VIC 3429",-,3,2,144.746414,-37.57603,Sold by private treaty 05 May 2012,House
"$357,000
        price from APM PriceFinder","Land area 624 m2
Internal area 148.6","3 Reddan Court, Sunbury VIC 3429",-,3,2,144.728638,-37.5899048,Sold by private treaty 14 January 2012,House
"$206,000
        price from APM PriceFinder","Land area 462
Internal area 102.2","18 Hume Street, Sunbury VIC 3429",-,3,1,144.716217,-37.5797653,Sold by private treaty 19 May 2011,House
"$260,000
        price from APM PriceFinder","Land area 750
Internal area 130","25 Notredame Drive, Sunbury VIC 3429",-,3,1,144.749557,-37.5756645,Sold by private treaty 19 March 2011,House
"$270,000
        price from APM PriceFinder",Land area 473,"9 Deakin Street, Sunbury VIC 3429",-,3,1,144.712479,-37.58308,Sold by private treaty 13 January 2011,House
"$295,000
        price from APM PriceFinder","Land area 448
Internal area 111.4","1 Barton Street, Sunbury VIC 3429",-,3,1,144.714447,-37.5827751,Sold by private treaty 30 November 2010,House
"$356,000
        price from APM PriceFinder",Land area 631,"10 OReilly Court, SUNBURY VIC 3429",-,3,1,144.700424,-37.5863266,Sold by private treaty 08 May 2010,House
"$365,000
        price from APM PriceFinder",Land area 636,"7 McCosker Street, SUNBURY VIC 3429",-,3,2,144.7028,-37.59094,Sold by private treaty 01 May 2010,House
"$290,000
        price from APM PriceFinder","Land area 368 m2
Internal area 93","32 Stackpole Crescent, SUNBURY VIC 3429",-,3,1,144.701019,-37.5869865,Sold by private treaty 10 March 2010,House
"$240,000
        price from APM PriceFinder","Land area 741
Internal area 125.4","3 Bonnybrae Court, Sunbury VIC 3429",-,3,2,144.73143,-37.57686,Sold by private treaty 22 September 2009,House
"$230,000
        price from APM PriceFinder","Land area 644.5
Internal area 120.7","28 Wilsons Lane, Sunbury VIC 3429",-,3,1,144.69455,-37.573143,Sold by private treaty 22 July 2009,House
"$255,000
        price from APM PriceFinder","Land area 669
Internal area 130","8 Mellon Court, Sunbury VIC 3429",-,3,2,144.701279,-37.5833626,Sold by private treaty 30 May 2009,House
"$267,000
        price from APM PriceFinder",Land area 650,"6 Bates Court, Sunbury VIC 3429",-,3,1,144.7075,-37.55998,Sold by private treaty 18 February 2009,House
"$218,000
        price from APM PriceFinder","Land area 650
Internal area 111.5","9 Sturt Street, Sunbury VIC 3429",-,3,1,144.716934,-37.5810661,Sold by private treaty 03 February 2009,House
Price Withheld,"Land area 694
Internal area 120.7","159 Gap Road, Sunbury VIC 3429",-,3,1,144.70813,-37.57865,Sold by private treaty 25 May 2011,House
Price Withheld,"Land area 455 acres
Internal area 25","45-65 Deverall Road, SUNBURY VIC 3429",-,3,2,144.633957,-37.5302277,Sold by private treaty 31 March 2011,Rural
Price Withheld,Land area 578,"8 O'Reilly Court, Sunbury VIC 3429",-,3,2,144.700455,-37.58647,Sold by private treaty 21 November 2010,House
Price Withheld,Land area 504,"8 LaParouse, Sunbury VIC 3429",-,3,1,144.73143,-37.57686,Sold by private treaty 19 October 2010,House
"$425,000",Land area 379 m2,"2/60 Melba  Avenue, Sunbury VIC 3429",1,3,2,144.701828,-37.5737228,Sold by private treaty 18 September 2017,Block of Units
"$771,000",Land area 1058 m2,"43 Ligar Street, Sunbury VIC 3429",1,3,2,144.7235,-37.5785828,Sold at auction 25 September 2017,House
"$482,000",Land area 573 m2,"60 Riddell Road, Sunbury VIC 3429",1,3,1,144.723343,-37.57123,Sold at auction 19 September 2017,House
"$460,000",Land area 672 m2,"6 Landsborough Drive, Sunbury VIC 3429",1,3,1,144.70845,-37.5793533,Sold at auction 19 September 2017,House
"$415,000",Land area 315 m2,"5A Keith Avenue, Sunbury VIC 3429",1,3,2,144.700638,-37.5789452,Sold by private treaty 13 September 2017,House
"$405,000",Land area 280 m2,"17B Keith Avenue, Sunbury VIC 3429",1,3,2,144.699417,-37.5788155,Sold by private treaty 04 September 2017,House
"$450,000",Land area 580 m2,"45 Charter Road East, Sunbury VIC 3429",1,3,1,144.703873,-37.5806732,Sold by private treaty 16 August 2017,House
"$571,000",Land area 348 m2,"31 Vaughan Street, Sunbury VIC 3429",1,3,2,144.7361,-37.5839539,Sold by private treaty 10 August 2017,House
"$400,000",Land area 575 m2,"25 Heysen Drive, Sunbury VIC 3429",1,3,1,144.708435,-37.5754967,Sold at auction 05 August 2017,House
"$432,500",Land area 580 m2,"16 Learmonth Street, Sunbury VIC 3429",1,3,1,144.698471,-37.58113,Sold at auction 29 July 2017,House
"$345,000",Land area 232 m2,"5/17 Grout Court, Sunbury VIC 3429",1,3,2,144.698837,-37.58735,Sold by private treaty 25 July 2017,Apartment / Unit / Flat
"$390,000",Land area 331 m2,"1 Blackie Lane, Sunbury VIC 3429",1,3,2,144.702682,-37.5899,Sold by private treaty 30 June 2017,House
"$398,000",Land area 650 m2,"84 Melba Avenue, Sunbury VIC 3429",1,3,1,144.698608,-37.5719337,Sold by private treaty 19 June 2017,House
"$528,000",Land area 640 m2,"30 Lalor Crescent, Sunbury VIC 3429",1,3,2,144.708054,-37.5909729,Sold by private treaty 08 June 2017,House
"$355,000
        price from APM PriceFinder",Land area 265 m2,"15 Reghon Drive, Sunbury VIC 3429",1,3,1,144.703308,-37.5824432,Sold by private treaty 30 May 2017,House
"$360,000",Land area 649 m2,"45 Melba Avenue, Sunbury VIC 3429",1,3,1,144.702454,-37.57411,Sold by private treaty 26 April 2017,House
"$340,000",Land area 652 m2,"59 Marjorie Avenue, Sunbury VIC 3429",1,3,1,144.694183,-37.57918,Sold by private treaty 24 April 2017,House
"$367,000",Land area 618 m2,"12 Fadden Grove, Sunbury VIC 3429",1,3,1,144.722031,-37.5663872,Sold by private treaty 06 April 2017,House
"$380,000",Land area 248 m2,"6/46-48 Pasley Street, Sunbury VIC 3429",1,3,1,144.724045,-37.5793533,Sold by private treaty 31 March 2017,Apartment / Unit / Flat
"$360,000",Land area 604 m2,"170 Gap Road, Sunbury VIC 3429",1,3,1,144.707291,-37.5779076,Sold by private treaty 18 March 2017,House
"$330,000",Land area 601 m2,"5 Melba Avenue, Sunbury VIC 3429",1,3,1,144.706177,-37.5745125,Sold by private treaty 18 March 2017,House
"$336,500",Land area 450 m2,"2 Tower Court, Sunbury VIC 3429",1,3,1,144.702255,-37.582962,Sold by private treaty 14 March 2017,House
"$355,000",Land area 625 m2,"27 Menzies Drive, Sunbury VIC 3429",1,3,2,144.7291,-37.5692444,Sold by private treaty 27 January 2017,House
"$390,000
        price from APM PriceFinder",Land area 332 m2,"68A Charter Road West, Sunbury VIC 3429",1,3,2,144.700119,-37.58038,Sold by private treaty 14 December 2016,House
"$353,000",Land area 278 m2,"18 Keeper Street, Sunbury VIC 3429",1,3,2,144.6991,-37.5966835,Sold by private treaty 29 November 2016,House
"$352,500",Land area 620 m2,"77 Dobell Avenue, Sunbury VIC 3429",1,3,1,144.7004,-37.5766373,Sold by private treaty 11 November 2016,House
"$343,000",Land area 602 m2,"110 Charter Road West, Sunbury VIC 3429",1,3,1,144.696,-37.57995,Sold by private treaty 28 October 2016,House
"$342,000
        price from APM PriceFinder",Land area 639 m2,"22 Kingsley Drive, Sunbury VIC 3429",1,3,1,144.711365,-37.5875664,Sold by private treaty 03 October 2016,House
"$320,500
        price from APM PriceFinder",Land area 513 m2,"8 Oxley Street, Sunbury VIC 3429",1,3,1,144.71312,-37.58037,Sold by private treaty 11 September 2016,House
"$315,000
        price from APM PriceFinder",Land area 789 m2,"4 Mere Court, Sunbury VIC 3429",1,3,1,144.758148,-37.5867958,Sold by private treaty 07 September 2016,House
"$335,000","Land area 309 m2
Internal area 18","3/60-62 Brook Street, Sunbury VIC 3429",1,3,1,144.734039,-37.5824242,Sold by private treaty 01 August 2016,Apartment / Unit / Flat
"$325,000","Land area 665 m2
Internal area 124","79 Fullbrook Drive, Sunbury VIC 3429",1,3,1,144.705322,-37.56243,Sold by private treaty 15 July 2016,House
"$442,500",Internal area 594,"6 Fraser Court, Sunbury VIC 3429",1,3,2,144.7182,-37.58228,Sold by private treaty 08 July 2016,House
"$368,000",Land area 239 m2,"26/37-39 Brook Street, Sunbury VIC 3429",1,3,2,144.733231,-37.58142,Sold by private treaty 04 July 2016,Townhouse
"$360,000",Land area 572 m2,"60 Riddell Road, Sunbury VIC 3429",1,3,1,144.72345,-37.57118,Sold by private treaty 06 June 2016,House
"$315,000",Land area 326 m2,"20 Keith Avenue, Sunbury VIC 3429",1,3,2,144.69989,-37.5785522,Sold by private treaty 01 June 2016,House
"$286,000",Land area 539 m2,"19 Scotch Court, Sunbury VIC 3429",1,3,1,144.75563,-37.5787048,Sold by private treaty 20 May 2016,House
"$380,000",Land area 650 m2,"17 Gilchrist Crescent, Sunbury VIC 3429",1,3,1,144.720917,-37.5724564,Sold by private treaty 20 May 2016,House
"$321,000","Land area 300 m2
Internal area 140","1/13 Pads Way, Sunbury VIC 3429",1,3,2,144.7007,-37.5974579,Sold by private treaty 18 May 2016,House
"$355,000",Land area 683 m2,"4 Austin Court, Sunbury VIC 3429",1,3,2,144.70787,-37.58054,Sold by private treaty 11 May 2016,House
"$360,000","Land area 533 m2
Internal area 140","59 Notre Dame Drive, Sunbury VIC 3429",1,3,2,144.752563,-37.57666,Sold by private treaty 22 April 2016,House
"$272,000",Land area 484 m2,"8 Flinders Street, Sunbury VIC 3429",1,3,1,144.713623,-37.5818825,Sold by private treaty 18 April 2016,House
"$470,000
        price from APM PriceFinder",Land area 740 m2,"13 Harker Street, Sunbury VIC 3429",1,3,1,144.728455,-37.58378,Sold by private treaty 07 April 2016,House
"$321,000
        price from APM PriceFinder",Land area 680 m2,"13 Dunrossil Drive, Sunbury VIC 3429",1,3,1,144.732452,-37.5614471,Sold by private treaty 01 April 2016,House
"$385,000
        price from APM PriceFinder",Land area 656 m2,"13 Isaacs Close, Sunbury VIC 3429",1,3,2,144.730347,-37.56843,Sold by private treaty 10 March 2016,House
"$315,000",Internal area 664,"1 Dundas Avenue, Sunbury VIC 3429",1,3,1,144.706528,-37.5767479,Sold by private treaty 28 January 2016,House
"$310,000",Land area 481 m2,"25 Lawson Street, Sunbury VIC 3429",1,3,1,144.714767,-37.5835648,Sold by private treaty 27 December 2015,House
"$285,000
        price from APM PriceFinder",Land area 532 m2,"41 Murdoch Crt, Sunbury VIC 3429",1,3,1,144.759689,-37.5764046,Sold by private treaty 23 December 2015,House
"$330,000",Land area 645 m2,"6 Marjorie Avenue, Sunbury VIC 3429",1,3,1,144.698227,-37.5792236,Sold by private treaty 22 December 2015,House
"$305,000
        price from APM PriceFinder",Land area 718 m2,"98 Menzies Drive, Sunbury VIC 3429",1,3,2,144.724854,-37.5669479,Sold by private treaty 11 November 2015,House
"$342,500
        price from APM PriceFinder",Land area 380 m2,"36A Baggygreen Street, Sunbury VIC 3429",1,3,2,144.6985,-37.5957756,Sold by private treaty 14 October 2015,House
"$337,000",Land area 585 m2,"76 McKell Avenue, Sunbury VIC 3429",1,3,2,144.72464,-37.5710258,Sold by private treaty 01 October 2015,House
"$355,000
        price from APM PriceFinder",Land area 553 m2,"106 Riddell Road, Sunbury VIC 3429",1,3,2,144.720459,-37.56772,Sold by private treaty 24 September 2015,House
"$322,000",Land area 464 m2,"6 Burke Road, SUNBURY VIC 3429",1,3,2,144.71373,-37.5808,Sold by private treaty 17 September 2015,House
"$330,000",Land area 667 m2,"8 Darling Court, SUNBURY VIC 3429",1,3,2,144.729477,-37.5673523,Sold by private treaty 25 August 2015,House
"$290,000",Land area 525 m2,"21 Xavier Court, SUNBURY VIC 3429",1,3,1,144.75235,-37.5748024,Sold by private treaty 09 June 2015,House
"$365,000",Land area 646 m2,"30 Menzies Drive, SUNBURY VIC 3429",1,3,2,144.729431,-37.5688972,Sold by private treaty 26 May 2015,House
"$333,000",Land area 300 m2,"29a Keeper Street, SUNBURY VIC 3429",1,3,2,144.69989,-37.5978279,Sold by private treaty 30 April 2015,House
"$335,000",Land area 300 m2,"29 Keeper Street, SUNBURY VIC 3429",1,3,2,144.69989,-37.5978279,Sold by private treaty 27 April 2015,House
"$270,000",Land area 660 m2,"76 Macedon Street, SUNBURY VIC 3429",1,3,1,144.73822,-37.5825424,Sold at auction 18 April 2015,House
"$392,000",Land area 669,"15 Anthony Street, SUNBURY VIC 3429",1,3,2,144.706055,-37.57094,Sold by private treaty 13 April 2015,House
"$278,500","Land area 612 m2
Internal area 140","164 Gap Road, SUNBURY VIC 3429",1,3,1,144.70784,-37.57787,Sold at auction 08 April 2015,House
"$300,000",Land area 602 m2,"110 Charter Road West, SUNBURY VIC 3429",1,3,1,144.696014,-37.5798454,Sold by private treaty 25 March 2015,House
"$315,000",Land area 610 m2,"4 Light Court, SUNBURY VIC 3429",1,3,1,144.709915,-37.58206,Sold at auction 24 March 2015,House
"$327,000","Land area 450 m2
Internal area 150","2 Martens Court, SUNBURY VIC 3429",1,3,1,144.699509,-37.5730171,Sold by private treaty 14 March 2015,House
"$290,000",Land area 310 m2,"2/80 Charter Road West, SUNBURY VIC 3429",1,3,2,144.698929,-37.580162,Sold by private treaty 24 February 2015,House
"$297,500
        price from APM PriceFinder",Land area 678 m2,"45 Menzies Drive, Sunbury VIC 3429",1,3,1,144.728561,-37.56832,Sold by private treaty 07 January 2015,House
"$268,000",Land area 332 m2,"1/288 Gap Road, SUNBURY VIC 3429",1,3,1,144.696411,-37.5766068,Sold by private treaty 06 January 2015,Apartment / Unit / Flat
"$240,000",Land area 568 m2,"14 Dobell Avenue, SUNBURY VIC 3429",1,3,1,144.706589,-37.5769577,Sold by private treaty 25 December 2014,House
"$245,000",Land area 584 m2,"67 Dobell Avenue, SUNBURY VIC 3429",1,3,1,144.701248,-37.576828,Sold by private treaty 24 December 2014,House
"$335,000","Land area 452 m2
Internal area 135","10 Scott Street, SUNBURY VIC 3429",1,3,2,144.711,-37.5810165,Sold by private treaty 12 December 2014,House
"$362,000
        price from APM PriceFinder",Land area 971 m2,"3 Hasluck Crt, Sunbury VIC 3429",1,3,1,144.7312,-37.56583,Sold by private treaty 10 December 2014,House
"$285,000
        price from APM PriceFinder",Land area 568 m2,"6 Lindsay Avenue, Sunbury VIC 3429",1,3,1,144.704742,-37.5765343,Sold by private treaty 03 December 2014,House
"$310,000
        price from APM PriceFinder",Land area 627 m2,"212 Gap Road, Sunbury VIC 3429",1,3,1,144.703339,-37.5773926,Sold by private treaty 25 November 2014,House
"$280,000
        price from APM PriceFinder",Land area 580 m2,"210 Gap Road, Sunbury VIC 3429",1,3,1,144.7035,-37.57741,Sold by private treaty 25 November 2014,House
"$293,000
        price from APM PriceFinder",Land area 458 m2,"21 Flinders St, SUNBURY VIC 3429",1,3,2,144.713989,-37.5829353,Sold by private treaty 28 October 2014,House
"$342,000
        price from APM PriceFinder",Land area 650 m2,"3 Windarra Court, SUNBURY VIC 3429",1,3,2,144.6967,-37.57549,Sold by private treaty 19 September 2014,House
"$330,000
        price from APM PriceFinder",Land area 279 m2,"2/148 Reservoir Road, Sunbury VIC 3429",1,3,2,144.702789,-37.5710526,Sold by private treaty 22 August 2014,Apartment / Unit / Flat
"$290,000","Land area 650 m2
Internal area 14","15 Lindsay Avenue, SUNBURY VIC 3429",1,3,1,144.7043,-37.5754738,Sold by private treaty 24 July 2014,House
"$335,000",Land area 650 m2,"3 Perceval Street, SUNBURY VIC 3429",1,3,2,144.718185,-37.5743027,Sold by private treaty 10 July 2014,House
"$285,000",Land area 641 m2,"3 Winged Foot Court, SUNBURY VIC 3429",1,3,2,144.756317,-37.5861168,Sold by private treaty 23 June 2014,House
"$369,950","Land area 199 m2
Internal area 19","8/44-46 Darbyshire Street, SUNBURY VIC 3429",1,3,2,144.721085,-37.57799,Sold by private treaty 14 June 2014,Townhouse
"$298,000",Land area 461 m2,"20 Blaxland Drive, SUNBURY VIC 3429",1,3,1,144.717361,-37.58111,Sold by private treaty 03 June 2014,House
"$355,000",Land area 586 m2,"11 Yarck Court, SUNBURY VIC 3429",1,3,2,144.7164,-37.57796,Sold at auction 14 May 2014,House
"$320,000",Land area 690 m2,"2 Gorton Court, SUNBURY VIC 3429",1,3,1,144.730743,-37.5602455,Sold by private treaty 20 February 2014,House
"$339,000",Land area 330 m2,"68b Charter Road West, SUNBURY VIC 3429",1,3,2,144.700012,-37.5802956,Sold by private treaty 20 January 2014,House
"$330,000","Land area 380 m2
Internal area 16","13 Ruyton Court, SUNBURY VIC 3429",1,3,2,144.756622,-37.5769653,Sold by private treaty 21 December 2013,House
"$319,000",Land area 654 m2,"11 Hobson Court, SUNBURY VIC 3429",1,3,1,144.709015,-37.5888329,Sold by private treaty 18 December 2013,House
"$320,000","Land area 198 m2
Internal area 15","3/17 Grout Court, SUNBURY VIC 3429",1,3,2,144.6987,-37.5873451,Sold by private treaty 30 November 2013,Apartment / Unit / Flat
"$330,000
        price from APM PriceFinder",Land area 300 squares2,"2/6 Horne Street, Sunbury VIC 3429",1,3,2,144.727509,-37.5763245,Sold by private treaty 03 November 2013,Apartment / Unit / Flat
"$330,000
        price from APM PriceFinder",Land area 572 squares2,"1 Cherry Hills Court, Sunbury VIC 3429",1,3,2,144.7289,-37.57949,Sold by private treaty 05 October 2013,House
"$276,500
        price from APM PriceFinder",Land area 594 m2,"13 Batman Avenue, SUNBURY VIC 3429",1,3,1,144.714645,-37.58025,Sold by private treaty 30 August 2013,House
"$346,000
        price from APM PriceFinder","Land area 330 m2
Internal area 155","3 O'Brien Street, SUNBURY VIC 3429",1,3,1,144.7293,-37.5878448,Sold by private treaty 24 May 2013,House
"$280,000
        price from APM PriceFinder",Land area 650 m2,"65 Rees Road, SUNBURY VIC 3429",1,3,1,144.70755,-37.56513,Sold by private treaty 13 March 2013,House
"$357,500
        price from APM PriceFinder","Land area 700 m2
Internal area 201","10 Chicola Close, SUNBURY VIC 3429",1,3,2,144.720673,-37.5623856,Sold by private treaty 11 January 2013,House
"$350,000
        price from APM PriceFinder",Land area 545 m2,"29 Massie Circuit, SUNBURY VIC 3429",1,3,2,144.69838,-37.5902328,Sold by private treaty 26 October 2012,House
"$290,000
        price from APM PriceFinder","Land area 520 m2
Internal area 143","13 Hume Street, SUNBURY VIC 3429",1,3,1,144.716385,-37.5801926,Sold by private treaty 05 October 2012,House
"$560,000
        price from APM PriceFinder",Land area 11331 m2,"75 Stockwell Drive, SUNBURY VIC 3429",1,3,2,144.755035,-37.5540161,Sold by private treaty 27 September 2012,House
