price,landsize,address,park,bed,bath,longitude,latitude,date,property_type
"$400,000
        price from APM PriceFinder",Land area 417 m2,"60 HIGHRIDGE Crescent, Airport West VIC 3042",1,3,1,144.884262,-37.72424,Sold by private treaty 10 January 2013,House
"$490,000
        price from APM PriceFinder",Land area 691 m2,"56 Bowes Avenue, AIRPORT WEST VIC 3042",1,3,1,144.885254,-37.7295647,Sold at auction 22 May 2009,House
"$450,000
        price from APM PriceFinder",Land area 621 m2,"26 Harrington Road, AIRPORT WEST VIC 3042",1,3,2,144.8716,-37.72391,Sold at auction 14 March 2009,House
Price Withheld,Land area 290 m2,"73 Clydesdale Road, AIRPORT WEST VIC 3042",1,3,2,144.879028,-37.7213821,Sold by private treaty 08 April 2015,House
Price Withheld,Land area 350 m2,"8 Thomas Street, AIRPORT WEST VIC 3042",1,3,2,144.877029,-37.72087,Sold by private treaty 08 August 2013,Apartment / Unit / Flat
Price Withheld,Land area squareMeter m2,"13 Grange Road, Airport West VIC 3042",1,3,1,144.883224,-37.73242,Sold by private treaty 05 September 2009,House
"$725,000",Land area 554 m2,"16 Clydesdale Road, Airport West VIC 3042",1,3,1,144.878845,-37.7272339,Sold at auction 05 March 2016,House
"$780,000",Land area 841 m2,"47 Clydesdale Road, AIRPORT WEST VIC 3042",1,3,1,144.878571,-37.72359,Sold by private treaty 17 February 2015,House
"$752,000",Land area 848 m2,"74 McNamara Avenue, AIRPORT WEST VIC 3042",1,3,1,144.882584,-37.72226,Sold by private treaty 20 October 2014,House
"$520,000
        price from APM PriceFinder",Internal area 20,"1/64 McNamara Avenue, AIRPORT WEST VIC 3042",1,3,2,144.882446,-37.72315,Sold by private treaty 10 May 2014,Townhouse
"$383,000",Internal area 0.00,"8/76-80 Parer Road, AIRPORT WEST VIC 3042",1,3,1,144.885254,-37.71956,Sold prior to auction 29 November 2011,Townhouse
"$405,500",Internal area 0.00,"3/38 Highlands Avenue, AIRPORT WEST VIC 3042",1,3,1,144.88179,-37.720192,Sold by private treaty 31 October 2011,House
"$536,000",Internal area 0.00,"1/29 McNamara Avenue, AIRPORT WEST VIC 3042",1,3,2,144.880844,-37.72914,Sold by private treaty 12 October 2011,House
"$490,000",Internal area 0.00,"1A Overs Street, AIRPORT WEST VIC 3042",1,3,2,144.88118,-37.731514,Sold prior to auction 06 July 2011,House
"$537,500",Internal area 0.00,"85 Victory Road, AIRPORT WEST VIC 3042",1,3,1,144.8841,-37.71819,Sold by private treaty 01 July 2011,House
"$610,000",Internal area 0.00,"183 Parer Road, AIRPORT WEST VIC 3042",1,3,1,144.8732,-37.72054,Sold prior to auction 13 April 2011,House
"$500,000",Internal area 0.00,"24A Walters Avenue, AIRPORT WEST VIC 3042",1,3,1,144.886475,-37.7326279,Sold by private treaty 04 April 2011,Villa
"$742,000",Internal area 0.00,"46 Earl Street, AIRPORT WEST VIC 3042",1,3,1,144.886414,-37.7270546,Sold by private treaty 06 November 2010,House
"$481,000",Land area Square m2,"1/2 Lock STREET, Airport West VIC 3042",1,3,2,144.879974,-37.729126,Sold by private treaty 23 February 2010,Townhouse
"$850,000",Land area 551 m2,"16 Highridge Crescent, Airport West VIC 3042",2,3,1,144.882355,-37.7273941,Sold by private treaty 23 September 2017,House
"$860,000",Land area 593 m2,"33 Bedford Street, Airport West VIC 3042",2,3,2,144.87558,-37.72057,Sold at auction 23 September 2017,House
"$905,000",Land area 573 m2,"4 Myrtle Grove, Airport West VIC 3042",2,3,1,144.88327,-37.7290878,Sold at auction 25 June 2017,House
"$737,500",Land area 143 m2,"2/19 Hart Street, Airport West VIC 3042",2,3,2,144.888351,-37.72967,Sold prior to auction 23 June 2017,Apartment / Unit / Flat
"$845,000",Land area 589 m2,"65 Clydesdale Road, Airport West VIC 3042",2,3,1,144.879044,-37.7220726,Sold at auction 03 June 2017,House
"$720,000",Land area 305 m2,"33 Green Street, Airport West VIC 3042",2,3,2,144.88736,-37.7284126,Sold by private treaty 08 April 2017,House
"$826,000",Land area 575 m2,"3 Olive Grove, Airport West VIC 3042",2,3,1,144.8759,-37.7250633,Sold by private treaty 29 March 2017,House
"$865,000",Land area 555 m2,"478 Fullarton Road, Airport West VIC 3042",2,3,3,144.869385,-37.7285233,Sold by private treaty 20 March 2017,House
"$700,000",Land area 239 m2,"1/80 Hawker Street, Airport West VIC 3042",2,3,2,144.8837,-37.7217865,Sold by private treaty 04 March 2017,Townhouse
"$840,000",Land area 551 m2,"476 Fullarton Road, Airport West VIC 3042",2,3,3,144.869568,-37.7285271,Sold at auction 17 December 2016,House
"$715,000",Land area 225 m2,"1/46 Bowes Avenue, Airport West VIC 3042",2,3,2,144.885254,-37.7307854,Sold at auction 26 November 2016,Townhouse
"$725,000",Land area 462 m2,"3 Oak Street, Airport West VIC 3042",2,3,1,144.883255,-37.73119,Sold by private treaty 23 August 2016,House
"$670,000",Land area 660 m2,"43 Hillside Grove, Airport West VIC 3042",2,3,2,144.874222,-37.7269173,Sold prior to auction 14 July 2016,House
"$1,180,000",Land area 820 m2,"36 Elstone Avenue, Airport West VIC 3042",2,3,1,144.888718,-37.73285,Sold at auction 30 April 2016,House
"$940,000
        price from APM PriceFinder",Land area 812 m2,"24 McNamara Avenue, Airport West VIC 3042",2,3,1,144.881271,-37.73053,Sold by private treaty 28 April 2016,House
"$662,000",Land area 613 m2,"117 Marshall Road, Airport West VIC 3042",2,3,1,144.8815,-37.7170143,Sold by private treaty 23 April 2016,House
"$830,000",Land area 962 m2,"180 Parer Road, Airport West VIC 3042",2,3,1,144.875931,-37.71846,Sold at auction 16 April 2016,House
"$667,000
        price from APM PriceFinder","Land area 311 m2
Internal area 19","1/52 Fraser Street, Airport West VIC 3042",2,3,2,144.884613,-37.7238464,Sold by private treaty 16 April 2016,House
"$590,000",Land area 595 m2,"214 Parer Road, Airport West VIC 3042",2,3,1,144.873413,-37.7198219,Sold by private treaty 06 April 2016,House
"$1,017,500",Land area 840 m2,"98 McNamara Avenue, Airport West VIC 3042",2,3,1,144.882919,-37.7201767,Sold at auction 12 March 2016,House
"$846,000",Land area 697 m2,"32 Green Street, Airport West VIC 3042",2,3,2,144.887558,-37.7280121,Sold at auction 05 March 2016,House
"$615,000
        price from APM PriceFinder",Land area 540 m2,"22 Clydesdale Road, Airport West VIC 3042",2,3,1,144.87883,-37.72682,Sold at auction 01 March 2016,House
"$620,000",Land area 346 m2,"13 South Road, Airport West VIC 3042",2,3,2,144.8785,-37.7226257,Sold at auction 19 October 2015,House
"$460,000",Land area 256 m2,"1/1 Bedford Street, AIRPORT WEST VIC 3042",2,3,2,144.8806,-37.7213135,Sold at auction 13 June 2015,Apartment / Unit / Flat
"$665,000",Internal area 20,"1/56 Creswell Avenue, AIRPORT WEST VIC 3042",2,3,2,144.887756,-37.7309456,Sold at auction 22 November 2014,Townhouse
"$581,000","Land area 613 m2
Internal area 14","91 Marshall Road, AIRPORT WEST VIC 3042",2,3,1,144.883728,-37.7172737,Sold by private treaty 30 May 2014,House
"$670,000",Land area 548 m2,"21 Ian Crescent, AIRPORT WEST VIC 3042",2,3,1,144.877274,-37.72638,Sold at auction 24 May 2014,House
"$557,500",Land area 628 m2,"107 Parer Road, AIRPORT WEST VIC 3042",2,3,1,144.87999,-37.7194977,Sold at auction 22 March 2014,House
"$470,000","Land area 603 m2
Internal area 12","2 McNamara Avenue, AIRPORT WEST VIC 3042",2,3,1,144.880936,-37.7321777,Sold by private treaty 15 January 2014,House
"$575,000
        price from APM PriceFinder",Land area 667 m2,"5 Highridge Crescent, AIRPORT WEST VIC 3042",2,3,1,144.882309,-37.72699,Sold at auction 20 July 2013,House
"$502,000",Land area 533 m2,"12 Hillside Grove, AIRPORT WEST VIC 3042",2,3,2,144.876282,-37.72694,Sold at auction 29 June 2013,House
"$480,000
        price from APM PriceFinder",Land area 563 m2,"45 Hillside Grove, AIRPORT WEST VIC 3042",2,3,1,144.874146,-37.7267647,Sold by private treaty 12 November 2012,House
"$570,000
        price from APM PriceFinder",Land area 700 m2,"68 Bowes Avenue, AIRPORT WEST VIC 3042",2,3,1,144.885574,-37.7286339,Sold by private treaty 22 August 2012,House
"$610,000",Land area 957 m2,"60 Bedford Street, Airport West VIC 3042",2,3,1,144.8745,-37.720108,Sold at auction 03 March 2012,House
"$550,000
        price from APM PriceFinder",Land area 613 m2,"92 Marshall Road, AIRPORT WEST VIC 3042",2,3,1,144.883789,-37.716877,Sold by private treaty 09 November 2010,House
"$713,000",Land area 766 m2,"40 McNamara Avenue, AIRPORT WEST VIC 3042",2,3,1,144.881271,-37.72936,Sold at auction 18 September 2010,House
"$481,000
        price from APM PriceFinder",Land area squareMeter m2,"13 Chancellor Road, Airport West VIC 3042",2,3,1,144.879364,-37.7266045,Sold at auction 31 October 2009,House
"$466,000
        price from APM PriceFinder",Land area 792 m2,"3 West Court, AIRPORT WEST VIC 3042",2,3,1,144.87352,-37.722065,Sold at auction 16 May 2009,House
"$400,000
        price from APM PriceFinder",Land area 746 m2,"6 Patrick Court, AIRPORT WEST VIC 3042",2,3,2,144.872284,-37.7235565,Sold by private treaty 24 April 2009,House
Price Withheld,Land area 700 m2,"21 Green Street, AIRPORT WEST VIC 3042",2,3,1,144.888321,-37.72865,Sold by private treaty 07 August 2012,"House,Vacant land"
Price Withheld,Land area 832 m2,"48 McIntosh Street, Airport West VIC 3042",2,3,1,144.886292,-37.7209969,Sold by private treaty 01 January 1901,House
"$961,000",Land area 717 m2,"9 South Road, Airport West VIC 3042",2,3,1,144.880035,-37.7227478,Sold at auction 01 July 2017,House
"$939,000",Land area 767 m2,"83 Hawker Street, Airport West VIC 3042",2,3,1,144.883331,-37.7220268,Sold by private treaty 24 April 2017,House
"$670,000",Land area 685 m2,"29 Moorna Drive, Airport West VIC 3042",2,3,2,144.868027,-37.72573,Sold by private treaty 28 October 2016,House
"$535,000",Land area 323 m2,"2/1 Bedford Street, Airport West VIC 3042",2,3,2,144.8806,-37.7213135,Sold by private treaty 07 April 2016,Apartment / Unit / Flat
"$862,500",Land area 718 m2,"37 Bowes Avenue, Airport West VIC 3042",2,3,2,144.884445,-37.731144,Sold at auction 20 June 2015,House
"$555,000
        price from APM PriceFinder",Land area 576 m2,"35 Kingsley Road, AIRPORT WEST VIC 3042",2,3,1,144.874191,-37.72426,Sold by private treaty 05 October 2012,House
"$561,500
        price from APM PriceFinder",Internal area 0.00,"47A Bedford Street, AIRPORT WEST VIC 3042",2,3,2,144.874283,-37.7206345,Sold by private treaty 05 July 2012,House
"$531,000
        price from APM PriceFinder",Land area 759 m2,"14 Watt Street, AIRPORT WEST VIC 3042",2,3,1,144.879166,-37.731,Sold by private treaty 27 April 2012,House
"$475,000",Internal area 0.00,"2/74 King Street, AIRPORT WEST VIC 3042",2,3,2,144.884125,-37.72255,Sold at auction 24 March 2012,Townhouse
"$510,000",Internal area 0.00,"2/28 Green Street, AIRPORT WEST VIC 3042",2,3,2,144.8879,-37.72805,Sold prior to auction 15 March 2012,House
"$500,000",Internal area 0.00,"38 Bedford Street, AIRPORT WEST VIC 3042",2,3,1,144.877609,-37.72042,Sold at auction 03 March 2012,House
"$460,000",Internal area 0.00,"20 Highridge Crescent, AIRPORT WEST VIC 3042",2,3,1,144.882721,-37.7274857,Sold at auction 25 February 2012,House
"$495,000",Internal area 0.00,"105 Victory Road, AIRPORT WEST VIC 3042",2,3,1,144.882385,-37.71799,Sold by private treaty 08 December 2011,House
"$610,000",Internal area 0.00,"53A Walters Avenue, AIRPORT WEST VIC 3042",2,3,2,144.886,-37.73037,Sold by private treaty 14 November 2011,Townhouse
"$445,000",Internal area 0.00,"252 Parer Road, AIRPORT WEST VIC 3042",2,3,1,144.870956,-37.72167,Sold at auction 29 October 2011,House
"$618,000",Internal area 0.00,"14 Hillside Grove, AIRPORT WEST VIC 3042",2,3,2,144.876022,-37.72706,Sold by private treaty 19 September 2011,House
"$565,000",Internal area 0.00,"21 Highlands Road, AIRPORT WEST VIC 3042",2,3,1,144.880951,-37.72091,Sold prior to auction 28 July 2011,House
"$642,500",Internal area 0.00,"2/23 Thomas Street, AIRPORT WEST VIC 3042",2,3,1,144.876648,-37.7194252,Sold by private treaty 08 July 2011,Townhouse
"$545,000",Internal area 0.00,"1 Clydesdale Road, AIRPORT WEST VIC 3042",2,3,1,144.880783,-37.729023,Sold by private treaty 24 March 2011,House
"$605,000",Internal area 0.00,"14 Harrington Road, AIRPORT WEST VIC 3042",2,3,1,144.872757,-37.7238541,Sold by private treaty 04 February 2011,Townhouse
"$605,000",Internal area 0.00,"14 Harrington Road, AIRPORT WEST VIC 3042",2,3,1,144.872726,-37.7238,Sold by private treaty 04 February 2011,Townhouse
"$459,000",Land area Square m2,"86 Marshall ROAD, Airport West VIC 3042",2,3,1,144.884308,-37.71694,Sold by private treaty 08 December 2010,House
"$385,000",Internal area 0.00,"99 Parer Road, AIRPORT WEST VIC 3042",2,3,1,144.880722,-37.7194748,Sold by private treaty 28 August 2010,House
"$490,000",Land area 616,"74 Marshall ROAD, Airport West VIC 3042",2,3,2,144.885513,-37.71708,Sold by private treaty 05 March 2010,House
Price Withheld,Land area 595 m2,"241 Parer Road, Airport West VIC 3042",2,3,2,144.869965,-37.72479,Sold by private treaty 07 October 2016,House
"$875,000",Land area 390 m2,"42 Cameron Street, Airport West VIC 3042",1,4,2,144.886322,-37.72982,Sold by private treaty 04 January 2016,Townhouse
"$652,000",Land area 350 m2,"95 Bowes Avenue, AIRPORT WEST VIC 3042",1,4,2,144.885162,-37.72693,Sold at auction 18 April 2015,House
"$805,000","Land area 301 m2
Internal area 28","7A Highlawn Avenue, AIRPORT WEST VIC 3042",1,4,2,144.882263,-37.72525,Sold at auction 20 December 2014,House
"$770,000
        price from APM PriceFinder",Land area 630 m2,"5 Kingsley Road, AIRPORT WEST VIC 3042",1,4,3,144.873077,-37.727356,Sold at auction 15 November 2014,House
"$495,000",Internal area 0.00,"13 South Road, AIRPORT WEST VIC 3042",1,4,2,144.8785,-37.7226257,Sold prior to auction 28 May 2011,House
"$1,026,000",Land area 534 m2,"8 Kittyhawk Court, Airport West VIC 3042",2,4,3,144.86702,-37.72611,Sold by private treaty 03 June 2017,House
"$765,000
        price from APM PriceFinder",Land area 509 m2,"49 Roberts  Road, Airport West VIC 3042",2,4,1,144.8785,-37.7260933,Sold at auction 26 November 2016,House
"$985,000",Land area 697 m2,"71 Bowes Avenue, Airport West VIC 3042",2,4,2,144.885056,-37.72858,Sold at auction 15 October 2016,House
"$758,000",Land area 578 m2,"92 McNamara Avenue, Airport West VIC 3042",2,4,1,144.88266,-37.7206078,Sold at auction 13 August 2016,House
"$960,000",Land area 697 m2,"89 Bowes Avenue, Airport West VIC 3042",2,4,2,144.885269,-37.72735,Sold at auction 06 August 2016,House
"$800,000",Land area 582 m2,"7 Lana Court, Airport West VIC 3042",2,4,2,144.869171,-37.7277527,Sold by private treaty 31 December 2015,House
"$1,055,000",Land area 842 m2,"34 Clydesdale Road, Airport West VIC 3042",2,4,2,144.879089,-37.7253075,Sold at auction 05 December 2015,House
"$850,000",Land area 1392 m2,"27 Harrington Road, Airport West VIC 3042",2,4,2,144.872009,-37.72461,Sold at auction 23 October 2015,House
"$760,000",Land area 595 m2,"15 Bedford Street, AIRPORT WEST VIC 3042",2,4,2,144.87825,-37.7209778,Sold by private treaty 19 June 2015,House
"$1,110,000","Land area 670 m2
Internal area 36","44 Highridge Crescent, AIRPORT WEST VIC 3042",2,4,2,144.883743,-37.72535,Sold at auction 15 November 2014,House
"$590,000",Land area 638 m2,"97 Moore Road, AIRPORT WEST VIC 3042",2,4,2,144.883362,-37.71635,Sold at auction 12 April 2014,House
"$855,000",Land area 697 m2,"35 Cameron Street (Crn. Walters Avenue), AIRPORT WEST VIC 3042",2,4,2,144.886047,-37.73187,Sold at auction 03 July 2010,House
"$550,000
        price from APM PriceFinder",Land area 604 m2,"16 Hillside Grove, AIRPORT WEST VIC 3042",2,4,1,144.87587,-37.7270355,Sold by private treaty 18 February 2010,House
"$650,000",Land area 841 m2,"41 Clydesdale Road, AIRPORT WEST VIC 3042",2,4,1,144.87851,-37.724,Sold by private treaty 11 May 2013,House
"$585,000",Internal area 0.00,"17A Kingsley Road, AIRPORT WEST VIC 3042",2,4,2,144.873245,-37.7263336,Sold by private treaty 30 August 2011,House
"$557,500",Internal area 0.00,"73 Kingsley Road, AIRPORT WEST VIC 3042",2,4,1,144.874146,-37.72124,Sold by private treaty 14 August 2011,House
"$731,350",Land area 700 m2,"60 Bowes Avenue, AIRPORT WEST VIC 3042",2,4,1,144.885315,-37.7292976,Sold by private treaty 02 October 2010,House
"$910,000",Land area 547 m2,"43 Kingsley Road, Airport West VIC 3042",2,5,4,144.874146,-37.723484,Sold at auction 05 December 2015,House
Price Withheld,Land area 598 m2,"43 Laurence Avenue, Airport West VIC 3042",2,5,2,144.875534,-37.7282524,Sold by private treaty 02 May 2016,House
Price Withheld,Internal area 56,"4/242 Union Road, ASCOT VALE VIC 3032",-,1,1,144.9162,-37.77233,Sold by private treaty 08 October 2013,Apartment / Unit / Flat
"$920,000
        price from APM PriceFinder",Land area 150 m2,"437 Mt Alexander Road, Ascot Vale VIC 3032",1,1,1,144.926971,-37.77336,Sold by private treaty 08 July 2016,House
"$295,500
        price from APM PriceFinder",Land area squareMeter m2,"1/23 Maribyrnong Road, Ascot Vale VIC 3032",1,1,1,144.924667,-37.77281,Sold by private treaty 20 March 2010,Apartment / Unit / Flat
"$300,000",Internal area 0.00,"4/28 Ormond Road, ASCOT VALE VIC 3032",1,1,1,144.9303,-37.7731667,Sold by private treaty 05 March 2012,Apartment / Unit / Flat
"$300,000",Internal area 0.00,"3/93 St Leonards Road, ASCOT VALE VIC 3032",1,1,1,144.913635,-37.7739525,Sold by private treaty 04 August 2011,Apartment / Unit / Flat
"$246,500",Land area Square m2,"10/230 Ascot Vale  ROAD, Ascot Vale VIC 3032",1,1,-,144.923615,-37.77567,Sold by private treaty 02 December 2009,Apartment / Unit / Flat
"$1,050,000",Land area 341 m2,"136 The Parade, Ascot Vale VIC 3032",-,2,1,144.9113,-37.7721443,Sold at auction 20 May 2017,House
"$1,010,000",Land area 326 m2,"126 The Parade, Ascot Vale VIC 3032",-,2,1,144.911713,-37.7721863,Sold by private treaty 19 November 2016,House
"$840,000",Land area 207 m2,"25 Station Avenue, Ascot Vale VIC 3032",-,2,2,144.922165,-37.7752838,Sold by private treaty 04 June 2016,House
"$850,000
        price from APM PriceFinder",Land area 228 m2,"43 Walter Street, Ascot Vale VIC 3032",-,2,1,144.906036,-37.77266,Sold by private treaty 05 December 2015,House
"$772,000",Land area 185 m2,"50 Moonee Street, ASCOT VALE VIC 3032",-,2,1,144.939667,-37.78716,Sold at auction 29 November 2014,House
"$676,000",Land area 237 m2,"9 Regent Street, ASCOT VALE VIC 3032",-,2,1,144.9263,-37.7736855,Sold at auction 05 April 2014,House
"$740,200",Land area 252 m2,"39 Moonee Street, ASCOT VALE VIC 3032",-,2,1,144.925018,-37.7753639,Sold at auction 11 March 2014,House
"$600,000",Land area 180 m2,"11 Station Avenue, ASCOT VALE VIC 3032",-,2,1,144.922546,-37.7753639,Sold at auction 15 June 2013,House
"$550,000",Land area 243 m2,"83 The Parade, ASCOT VALE VIC 3032",-,2,1,144.912415,-37.772728,Sold at auction 16 March 2013,House
"$618,000
        price from APM PriceFinder",Land area 241 m2,"174 The Parade, Ascot Vale VIC 3032",-,2,1,144.909149,-37.77174,Sold by private treaty 21 February 2013,House
"$620,000
        price from APM PriceFinder",Land area squareMeter m2,"145 Kent Street, Ascot Vale VIC 3032",-,2,2,144.9248,-37.78033,Sold by private treaty 22 May 2010,House
"$640,500
        price from APM PriceFinder",Land area squareMeter m2,"17 Filson Street, Ascot Vale VIC 3032",-,2,1,144.9269,-37.77908,Sold by private treaty 13 March 2010,House
"$645,000
        price from APM PriceFinder",Land area 220 m2,"11 Unley Grove, ASCOT VALE VIC 3032",-,2,1,144.922,-37.7745056,Sold by private treaty 10 December 2009,House
"$640,000
        price from APM PriceFinder",Land area squareMeter m2,"38 Brisbane Street, Ascot Vale VIC 3032",-,2,1,144.93306,-37.77421,Sold by private treaty 04 July 2009,House
Price Withheld,Land area 375 m2,"10 North Street, Ascot Vale VIC 3032",-,2,1,144.928,-37.77617,Sold at auction 08 July 2017,House
Price Withheld,Land area 313 m2,"12 South Street, ASCOT VALE VIC 3032",-,2,1,144.929428,-37.7781258,Sold by private treaty 16 August 2012,House
Price Withheld,Land area 227.5,"69 Bloomfield Road, Ascot Vale VIC 3032",-,2,1,144.917038,-37.7764244,Sold by private treaty 26 June 2010,House
"$690,000",Internal area 0.00,"40 Francis Street, ASCOT VALE VIC 3032",-,2,1,144.919418,-37.7770958,Sold by private treaty 13 January 2012,House
"$785,000",Internal area 0.00,"44 Bloomfield Road, ASCOT VALE VIC 3032",-,2,1,144.918228,-37.77616,Sold at auction 13 August 2011,House
"$665,000",Internal area 0.00,"140 The Parade, ASCOT VALE VIC 3032",-,2,1,144.911179,-37.77197,Sold by private treaty 21 May 2011,House
"$692,500",Land area 155 m2,"12 Langs Road, Ascot Vale VIC 3032",1,2,1,144.910446,-37.781044,Sold by private treaty 19 August 2017,Townhouse
"$1,280,000",Land area 354 m2,"64 St Leonards Road, Ascot Vale VIC 3032",1,2,1,144.9146,-37.77358,Sold at auction 17 June 2017,House
"$1,005,000",Land area 202 m2,"3 Federation Street, Ascot Vale VIC 3032",1,2,1,144.916641,-37.7737427,Sold by private treaty 29 April 2017,House
"$1,150,000",Land area 387 m2,"15 Bayview Terrace, Ascot Vale VIC 3032",1,2,1,144.919144,-37.77339,Sold by private treaty 18 March 2017,House
"$925,000",Land area 407 m2,"75 Munro Street, Ascot Vale VIC 3032",1,2,1,144.910522,-37.77559,Sold at auction 30 July 2016,House
"$960,000",Land area 256 m2,"3 Fenton Street, Ascot Vale VIC 3032",1,2,1,144.928452,-37.77436,Sold at auction 22 August 2015,House
"$1,000,000",Land area 333 m2,"7 Bayview Terrace, ASCOT VALE VIC 3032",1,2,1,144.918961,-37.77379,Sold at auction 02 May 2015,House
"$767,500",Land area 175 m2,"48 Bank Street, Ascot Vale VIC 3032",1,2,1,144.9249,-37.77387,Sold at auction 02 May 2015,House
"$740,000",Land area 351 m2,"91 Charles Street, ASCOT VALE VIC 3032",1,2,1,144.906158,-37.7810936,Sold at auction 13 December 2014,House
"$423,000",Internal area 194,"2/106 - 110 Union Road, ASCOT VALE VIC 3032",1,2,1,144.915527,-37.77692,Sold at auction 01 December 2014,Apartment / Unit / Flat
"$655,000",Land area 405 m2,"8 Eden Court, Ascot Vale VIC 3032",1,2,1,144.901749,-37.7721,Sold by private treaty 13 September 2014,House
"$622,000",Land area 136 m2,"2c Doncaster Street, ASCOT VALE VIC 3032",1,2,1,144.910568,-37.7768135,Sold at auction 29 March 2014,Townhouse
"$603,000",Land area 108 m2,"27 Milton Street, ASCOT VALE VIC 3032",1,2,1,144.92189,-37.774826,Sold at auction 22 March 2014,Townhouse
"$610,000",Land area 293 m2,"252 Ascot Vale Road, ASCOT VALE VIC 3032",1,2,1,144.923813,-37.77421,Sold at auction 13 April 2013,House
"$425,000",Internal area 0.00,"5/160 Ascot Vale Road, ASCOT VALE VIC 3032",1,2,2,144.922638,-37.78042,Sold at auction 14 April 2012,Townhouse
"$360,000",Internal area 0.00,"11/15 Maribyrnong Road, ASCOT VALE VIC 3032",1,2,1,144.925446,-37.7729568,Sold by private treaty 10 February 2012,Apartment / Unit / Flat
"$542,000",Internal area 0.00,"10/35 Union Road, ASCOT VALE VIC 3032",1,2,1,144.914932,-37.77869,Sold at auction 22 October 2011,Townhouse
"$420,000
        price from APM PriceFinder",Land area squareMeter m2,"1/30 Ormond Road, Ascot Vale VIC 3032",1,2,1,144.9305,-37.7730675,Sold by private treaty 13 February 2010,Apartment / Unit / Flat
"$600,000",Internal area 120,"97 Ascot Vale Road, Ascot Vale VIC 3032",1,2,2,144.92218,-37.7830048,Sold by private treaty 12 February 2010,Townhouse
"$366,000
        price from APM PriceFinder",Land area squareMeter m2,"13/39 Maribyrnong Road, Ascot Vale VIC 3032",1,2,1,144.922775,-37.7726173,Sold by private treaty 03 October 2009,Apartment / Unit / Flat
Price Withheld,Land area 202 m2,"2/106 Epsom Road, ASCOT VALE VIC 3032",1,2,1,144.909348,-37.7754555,Sold by private treaty 27 July 2010,Apartment / Unit / Flat
Price Withheld,Land area squareMeter m2,"1/184 The Parade, Ascot Vale VIC 3032",1,2,1,144.908676,-37.77185,Sold by private treaty 27 June 2009,House
"$850,000",Land area 208 m2,"65 Roseberry Street , Ascot Vale VIC 3032",1,2,1,144.912125,-37.7746735,Sold by private treaty 25 July 2017,House
"$537,500
        price from APM PriceFinder",Internal area 94,"6/14A Leonard Crescent, Ascot Vale VIC 3032",1,2,2,144.906769,-37.7840157,Sold by private treaty 09 February 2016,Apartment / Unit / Flat
"$425,000",Internal area 0.00,"6/52-54 Epsom Road, ASCOT VALE VIC 3032",1,2,1,144.907242,-37.7731743,Sold by private treaty 21 July 2012,Apartment / Unit / Flat
"$752,000",Internal area 0.00,"82 Walter Street, ASCOT VALE VIC 3032",1,2,1,144.907059,-37.7744675,Sold at auction 31 March 2012,House
"$353,000",Internal area 0.00,"8/27 Roseberry Street, ASCOT VALE VIC 3032",1,2,1,144.9137,-37.77496,Sold at auction 24 March 2012,Apartment / Unit / Flat
"$435,000",Internal area 0.00,"G05/8 Burrowes Street, ASCOT VALE VIC 3032",1,2,2,144.914047,-37.7784653,Sold by private treaty 04 February 2012,Apartment / Unit / Flat
"$574,000",Internal area 0.00,"1/106 Roseberry Street, ASCOT VALE VIC 3032",1,2,1,144.909714,-37.7740059,Sold at auction 17 December 2011,House
"$651,000",Internal area 0.00,"5 Roseberry Street, ASCOT VALE VIC 3032",1,2,1,144.914749,-37.775074,Sold at auction 10 December 2011,House
"$627,000",Internal area 0.00,"47 Middle Street, ASCOT VALE VIC 3032",1,2,1,144.9262,-37.7773438,Sold at auction 12 November 2011,House
"$390,000",Internal area 0.00,"1/165 Kent Street, ASCOT VALE VIC 3032",1,2,1,144.9241,-37.78038,Sold by private treaty 25 October 2011,Apartment / Unit / Flat
"$434,500",Internal area 0.00,"6/103-107 The Parade, ASCOT VALE VIC 3032",1,2,1,144.911026,-37.7725868,Sold by private treaty 23 June 2011,Apartment / Unit / Flat
"$480,000",Internal area 0.00,"19/37 Ascot Vale Road, ASCOT VALE VIC 3032",1,2,1,144.921371,-37.7834625,Sold by private treaty 31 May 2011,Townhouse
"$378,000",Internal area 0.00,"2/171 Kent Street, ASCOT VALE VIC 3032",1,2,1,144.923691,-37.7804527,Sold by private treaty 09 May 2011,Apartment / Unit / Flat
"$370,000",Internal area 0.00,"4/30 Ormond Road, ASCOT VALE VIC 3032",1,2,1,144.930466,-37.7731819,Sold by private treaty 07 May 2011,Apartment / Unit / Flat
"$386,000",Internal area 0.00,"20/171 Kent Street, ASCOT VALE VIC 3032",1,2,1,144.923691,-37.7804527,Sold by private treaty 07 May 2011,Apartment / Unit / Flat
"$650,500",Internal area 0.00,"177 Kent Street, ASCOT VALE VIC 3032",1,2,1,144.923355,-37.78026,Sold by private treaty 07 March 2011,House
"$370,000",Internal area 0.00,"2/209 Maribyrnong Road, ASCOT VALE VIC 3032",1,2,1,144.9102,-37.7713928,Sold by private treaty 09 February 2011,Apartment / Unit / Flat
"$391,000",Internal area 0.00,"14/237 Ascot Vale Road, ASCOT VALE VIC 3032",1,2,1,144.92337,-37.7746277,Sold at auction 16 October 2010,Apartment / Unit / Flat
"$737,000",Land area Square m2,Ascot Vale VIC 3032,1,2,1,144.9258,-37.7740479,Sold by private treaty 22 March 2010,House
