price,landsize,address,park,bed,bath,longitude,latitude,date,property_type
"$820,000",Land area 555 m2,"24 Martins Lane, Viewbank VIC 3084",2,3,2,145.086182,-37.7323952,Sold at auction 06 August 2016,House
"$770,000",Land area 577 m2,"37 Eamon Drive, Viewbank VIC 3084",2,3,2,145.089462,-37.73758,Sold at auction 06 June 2016,House
"$659,000",Land area 292 m2,"2/46 Martins Lane, Viewbank VIC 3084",2,3,2,145.088287,-37.7327957,Sold by private treaty 01 June 2016,House
"$820,000",Land area 628 m2,"40 Castleton Road, Viewbank VIC 3084",2,3,2,145.09404,-37.7315254,Sold at auction 21 May 2016,House
"$920,000",Land area 835 m2,"19 Lena Street, Viewbank VIC 3084",2,3,2,145.0883,-37.7397079,Sold at auction 14 May 2016,House
"$775,000",Land area 585 m2,"15 Christine Street, Viewbank VIC 3084",2,3,1,145.088562,-37.7405472,Sold at auction 12 April 2016,House
"$785,000
        price from APM PriceFinder",Land area 592 m2,"5 Rodney Court, Viewbank VIC 3084",2,3,1,145.090027,-37.7323,Sold by private treaty 07 March 2016,House
"$821,250",Land area 621 m2,"34 Warren Road, Viewbank VIC 3084",2,3,2,145.086914,-37.74066,Sold at auction 05 March 2016,House
"$725,000",Land area 537 m2,"1 Oaktree Close, Viewbank VIC 3084",2,3,1,145.092926,-37.7371254,Sold at auction 05 March 2016,House
"$695,000",Land area 545 m2,"28 Myddleton Drive, Viewbank VIC 3084",2,3,1,145.096909,-37.7290726,Sold at auction 09 December 2015,House
"$835,000",Land area 635 m2,"4 Rosemary Court, VIEWBANK VIC 3084",2,3,2,145.094757,-37.730217,Sold at auction 04 September 2015,House
"$770,000",Land area 585 m2,"4 Christine Street, VIEWBANK VIC 3084",2,3,2,145.089508,-37.7402267,Sold at auction 11 July 2015,House
"$920,000",Land area 756 m2,"12 Mark Street, VIEWBANK VIC 3084",2,3,1,145.096527,-37.7325859,Sold at auction 23 May 2015,House
"$1,900,000",Land area 21456 m2,"400 Banyule Road, VIEWBANK VIC 3084",2,3,1,145.103851,-37.73902,Sold at auction 09 May 2015,House
"$720,000",Land area 705 m2,"62 Kambea Crescent, VIEWBANK VIC 3084",2,3,1,145.081314,-37.7379265,Sold at auction 06 December 2014,House
"$940,000",Land area 1764 m2,"99 Castleton Road, VIEWBANK VIC 3084",2,3,2,145.100082,-37.73132,Sold by private treaty 01 December 2014,House
"$630,000",Land area 535 m2,"2 Barnhill Close, VIEWBANK VIC 3084",2,3,2,145.095337,-37.7421265,Sold at auction 15 November 2014,House
"$760,000",Land area 754 m2,"16 Mark Street, VIEWBANK VIC 3084",2,3,1,145.096573,-37.7323151,Sold at auction 25 October 2014,House
"$495,000
        price from APM PriceFinder",Land area 312 m2,"2/93 Martins Lane, VIEWBANK VIC 3084",2,3,1,145.093155,-37.7322845,Sold by private treaty 16 September 2014,Apartment / Unit / Flat
"$666,000",Land area 275 m2,"1/11-15 Nevin Parade, VIEWBANK VIC 3084",2,3,2,145.089844,-37.73368,Sold at auction 10 May 2014,Townhouse
"$776,000",Land area 738 m2,"34 Robern Parade, VIEWBANK VIC 3084",2,3,2,145.087372,-37.738472,Sold by private treaty 03 May 2014,House
"$565,000",Land area 586 m2,"6 Broadlea Crescent, VIEWBANK VIC 3084",2,3,1,145.094269,-37.7308731,Sold by private treaty 23 April 2014,House
"$695,000",Land area 639 m2,"3 The Glade, VIEWBANK VIC 3084",2,3,2,145.099319,-37.7325478,Sold at auction 05 April 2014,House
"$670,000",Land area 669 m2,"68 Graham Road, VIEWBANK VIC 3084",2,3,2,145.081787,-37.74055,Sold at auction 05 April 2014,House
"$582,000
        price from APM PriceFinder",Land area 570 m2,"6 Robert Court, VIEWBANK VIC 3084",2,3,2,145.089951,-37.7313,Sold at auction 29 March 2014,House
"$600,000",Land area 740 m2,"8 Kiers Court, VIEWBANK VIC 3084",2,3,1,145.082382,-37.73405,Sold by private treaty 26 March 2014,House
"$555,000",Land area 565 m2,"12 Willa Avenue, VIEWBANK VIC 3084",2,3,1,145.085449,-37.73272,Sold at auction 22 March 2014,House
"$595,000",Land area 599 m2,"23 Eamon Drive, VIEWBANK VIC 3084",2,3,1,145.089508,-37.738533,Sold at auction 15 March 2014,House
"$530,000",Land area 600 m2,"62 Castleton Road, VIEWBANK VIC 3084",2,3,1,145.096085,-37.73098,Sold at auction 22 February 2014,House
"$480,000",Land area 167 m2,"9/99-101 Martins Lane, VIEWBANK VIC 3084",2,3,3,145.09375,-37.73182,Sold by private treaty 17 January 2014,Townhouse
"$650,000
        price from APM PriceFinder",Land area 529 m2,"203 Banyule Road, VIEWBANK VIC 3084",2,3,2,145.084579,-37.74341,Sold at auction 16 November 2013,House
"$515,000",Land area 618 m2,"663 Lower Plenty Road, VIEWBANK VIC 3084",2,3,1,145.103943,-37.72919,Sold at auction 26 October 2013,House
"$595,000",Land area 670 m2,"15 De Burgh Court, VIEWBANK VIC 3084",2,3,1,145.084381,-37.7409821,Sold at auction 12 October 2013,House
"$676,000",Land area 606 m2,"1 Dairy Court, VIEWBANK VIC 3084",2,3,2,145.095154,-37.7414131,Sold at auction 12 October 2013,House
"$647,000",Land area 537 m2,"11 De Burgh Court, VIEWBANK VIC 3084",2,3,1,145.084549,-37.74082,Sold at auction 24 August 2013,House
"$700,000
        price from APM PriceFinder",Land area 665 m2,"10 Ti Tree Court, VIEWBANK VIC 3084",2,3,2,145.097061,-37.73461,Sold at auction 27 July 2013,House
"$667,000",Land area 661 m2,"4 Haystack Place, VIEWBANK VIC 3084",2,3,2,145.095337,-37.73878,Sold at auction 29 June 2013,House
"$615,000",Land area 652 m2,"79 Castleton Road, VIEWBANK VIC 3084",2,3,2,145.097717,-37.7309074,Sold at auction 15 June 2013,House
"$702,750
        price from APM PriceFinder",Land area 910 m2,"18 Lena Street, VIEWBANK VIC 3084",2,3,3,145.088089,-37.73933,Sold by private treaty 03 June 2013,House
"$620,000",Land area 760 m2,"9 Appleblossom Court, VIEWBANK VIC 3084",2,3,2,145.095215,-37.74294,Sold at auction 01 June 2013,House
"$620,000",Land area 611 m2,"23 Sherlowe Crescent, VIEWBANK VIC 3084",2,3,2,145.0978,-37.73307,Sold by private treaty 15 May 2013,House
"$660,000",Land area 700 m2,"49 Duff Parade, Viewbank VIC 3084",2,3,2,145.084183,-37.7349052,Sold at auction 27 April 2013,House
"$525,000
        price from APM PriceFinder",Land area 555 m2,"20 Myddleton Drive, VIEWBANK VIC 3084",2,3,1,145.096909,-37.7298622,Sold by private treaty 20 April 2013,House
"$670,000",Land area 740 m2,"11 Rockaway Drive, Viewbank VIC 3084",2,3,2,145.093262,-37.73061,Sold by private treaty 14 February 2013,House
"$636,500",Land area 531 m2,"8 De Burgh Court, VIEWBANK VIC 3084",2,3,2,145.084442,-37.740284,Sold by private treaty 20 December 2012,House
"$588,000",Land area 781 m2,"9 Toumlin Grove, VIEWBANK VIC 3084",2,3,2,145.087936,-37.7342873,Sold by private treaty 13 November 2012,House
"$546,500",Land area 758 m2,"28 Mark Street, VIEWBANK VIC 3084",2,3,1,145.096756,-37.7315025,Sold at auction 27 October 2012,House
"$714,000
        price from APM PriceFinder",Land area 653 m2,"6 Tranquil Winter Court, VIEWBANK VIC 3084",2,3,2,145.0917,-37.7434578,Sold at auction 22 September 2012,House
"$640,000
        price from APM PriceFinder",Land area 650 m2,"20 Lyon Road, VIEWBANK VIC 3084",2,3,1,145.084381,-37.7376747,Sold by private treaty 18 August 2012,House
"$635,000",Land area 885 m2,"16 Meyrick Crescent, VIEWBANK VIC 3084",2,3,2,145.0861,-37.73807,Sold at auction 21 July 2012,House
"$635,000
        price from APM PriceFinder",Internal area 0.00,"4 Jacaranda Place, Viewbank VIC 3084",2,3,2,145.092468,-37.73921,Sold by private treaty 30 January 2012,House
"$650,000",Land area 440 m2,"1 Vista Grove, VIEWBANK VIC 3084",2,3,2,145.094147,-37.7361832,Sold by private treaty 18 January 2012,House
"$450,000",Land area 649 m2,"31 Broadlea Crescent, VIEWBANK VIC 3084",2,3,1,145.095245,-37.72953,Sold by private treaty 28 November 2011,House
"$565,000
        price from APM PriceFinder",Land area 862 m2,"10 Duff Parade, VIEWBANK VIC 3084",2,3,1,145.083908,-37.73758,Sold at auction 26 November 2011,House
"$593,500",Land area 693 m2,"127 Graham Road, VIEWBANK VIC 3084",2,3,2,145.083038,-37.7364922,Sold by private treaty 16 November 2011,House
"$582,000
        price from APM PriceFinder",Land area 800 m2,"14 Lady Betty Parade, VIEWBANK VIC 3084",2,3,1,145.087921,-37.7348366,Sold by private treaty 16 November 2011,House
"$665,000
        price from APM PriceFinder",Land area 737 m2,"7 Nottingham Court, VIEWBANK VIC 3084",2,3,2,145.090286,-37.7474442,Sold by private treaty 30 September 2011,House
"$560,000
        price from APM PriceFinder",Land area 733 m2,"20 Sherlowe Crescent, VIEWBANK VIC 3084",2,3,1,145.0977,-37.7326,Sold by private treaty 28 September 2011,House
"$580,000
        price from APM PriceFinder",Land area 750 m2,"29 Grantham Road, VIEWBANK VIC 3084",2,3,2,145.090836,-37.73081,Sold by private treaty 27 September 2011,House
"$820,000",Land area 510 m2,"2 Springbank Rise, VIEWBANK VIC 3084",2,3,2,145.086609,-37.7433434,Sold at auction 17 September 2011,House
"$520,000
        price from APM PriceFinder",Land area 571 m2,"34 Grantham Road, VIEWBANK VIC 3084",2,3,2,145.091629,-37.73026,Sold by private treaty 24 June 2011,House
"$550,000
        price from APM PriceFinder",Land area 621 m2,"21 Sherlowe Crescent, VIEWBANK VIC 3084",2,3,1,145.0976,-37.7330475,Sold by private treaty 24 May 2011,House
"$610,000
        price from APM PriceFinder",Land area 551 m2,"9 Nobel Street, VIEWBANK VIC 3084",2,3,1,145.0901,-37.7379036,Sold by private treaty 06 April 2011,House
"$595,000",Land area 591 m2,"39 Martins Lane, VIEWBANK VIC 3084",2,3,2,145.087875,-37.73223,Sold at auction 19 March 2011,House
"$630,000
        price from APM PriceFinder",Land area 564 m2,"11 Moran Street, VIEWBANK VIC 3084",2,3,1,145.090561,-37.7402534,Sold at auction 26 February 2011,House
"$641,000
        price from APM PriceFinder",Land area 633 m2,"27 Grantham Road, VIEWBANK VIC 3084",2,3,2,145.090561,-37.7308464,Sold by private treaty 13 December 2010,House
"$740,000
        price from APM PriceFinder",Land area 520 m2,"6 Eyrie Court, VIEWBANK VIC 3084",2,3,3,145.094345,-37.73481,Sold by private treaty 13 December 2010,House
"$655,000",Land area 747 m2,"17 Rodney Court, VIEWBANK VIC 3084",2,3,1,145.090088,-37.7315331,Sold at auction 06 November 2010,House
"$642,500
        price from APM PriceFinder",Land area 675 m2,"16 Rosebud Parade, VIEWBANK VIC 3084",2,3,2,145.085526,-37.73846,Sold by private treaty 30 October 2010,House
"$545,000
        price from APM PriceFinder",Land area 792 m2,"6 Alec Court, VIEWBANK VIC 3084",2,3,1,145.0882,-37.73845,Sold by private treaty 13 October 2010,House
"$645,000
        price from APM PriceFinder",Land area 674 m2,"26 Rosebud Parade, VIEWBANK VIC 3084",2,3,1,145.084671,-37.73824,Sold by private treaty 27 September 2010,House
"$575,000",Land area 566 m2,"40 Diane Crescent, VIEWBANK VIC 3084",2,3,1,145.088837,-37.7413254,Sold at auction 28 August 2010,House
"$615,000
        price from APM PriceFinder",Land area 300 m2,"34 Martins Lane, VIEWBANK VIC 3084",2,3,2,145.087311,-37.7325325,Sold by private treaty 20 May 2010,House
"$575,000
        price from APM PriceFinder",Land area 633 m2,"2 Coolong Place, VIEWBANK VIC 3084",2,3,2,145.1038,-37.729908,Sold by private treaty 27 March 2010,House
"$451,000
        price from APM PriceFinder",Land area 721 m2,"416 Lower Plenty Road, VIEWBANK VIC 3084",2,3,1,145.087921,-37.7310829,Sold by private treaty 24 February 2010,House
"$580,000",Land area 723 m2,"62 Kambea Crescent, VIEWBANK VIC 3084",2,3,1,145.081345,-37.7378159,Sold by private treaty 04 January 2010,House
"$470,000
        price from APM PriceFinder",Land area 529 m2,"27 Christine Street, VIEWBANK VIC 3084",2,3,1,145.087463,-37.74035,Sold by private treaty 13 September 2009,House
"$660,000
        price from APM PriceFinder",Land area 646 m2,"72 Casey Crescent, VIEWBANK VIC 3084",2,3,3,145.095642,-37.7346725,Sold by private treaty 21 July 2009,House
"$556,000
        price from APM PriceFinder",Land area 331 m2,"34 Toumlin Grove, VIEWBANK VIC 3084",2,3,3,145.088943,-37.7329865,Sold by private treaty 13 March 2009,House
"$505,000
        price from APM PriceFinder",Land area 323 m2,"31 Casey Crescent, VIEWBANK VIC 3084",2,3,2,145.094925,-37.7363358,Sold by private treaty 03 March 2009,House
"$490,000",Land area 422,"19 Casey Crescent, Viewbank VIC 3084",2,3,3,145.09549,-37.7337875,Sold by private treaty 04 July 2008,House
"$772,000",Land area 3280,"32 Old Lower Plenty Road, Viewbank VIC 3084",2,3,1,145.105667,-37.73094,Sold by private treaty 04 June 2008,House
"$550,000",Land area 702,"33 Sherlowe Crescent, Viewbank VIC 3084",2,3,2,145.098679,-37.7329063,Sold by private treaty 18 February 2007,House
Price Withheld,Land area 646 m2,"1 The Silo, VIEWBANK VIC 3084",2,3,2,145.093887,-37.74214,Sold at auction 22 August 2015,House
Price Withheld,Land area 613 m2,"10 Dunluce Court, VIEWBANK VIC 3084",2,3,2,145.087677,-37.7439079,Sold at auction 18 July 2015,House
Price Withheld,Land area 586 m2,"105 Graham Road, VIEWBANK VIC 3084",2,3,1,145.082428,-37.7380066,Sold by private treaty 03 October 2013,House
Price Withheld,Land area 938 m2,"4 Jimba Court, VIEWBANK VIC 3084",2,3,2,145.10585,-37.7301636,Sold by private treaty 24 August 2013,House
Price Withheld,Land area 660 m2,"2 Country Lane, VIEWBANK VIC 3084",2,3,2,145.095825,-37.74162,Sold at auction 23 February 2013,House
Price Withheld,Land area 530 m2,"53 Warren Road, VIEWBANK VIC 3084",2,3,2,145.085068,-37.740303,Sold at auction 17 November 2012,House
Price Withheld,Land area 536 m2,"1 Oaktree Close, VIEWBANK VIC 3084",2,3,1,145.092926,-37.7371254,Sold by private treaty 24 May 2012,House
Price Withheld,Land area 586 m2,"14 Christine Street, VIEWBANK VIC 3084",2,3,2,145.088562,-37.74006,Sold by private treaty 27 January 2012,House
Price Withheld,Land area 850 m2,"22 Broadlea Crescent, VIEWBANK VIC 3084",2,3,1,145.09581,-37.7301025,Sold by private treaty 29 June 2009,House
Price Withheld,Land area 220 m2,"5/53 Bannockburn Road, VIEWBANK VIC 3084",2,3,1,145.100952,-37.7310944,Sold by private treaty 05 June 2009,Apartment / Unit / Flat
Price Withheld,Land area 598,"665 Lower Plenty Road, Viewbank VIC 3084",2,3,2,145.104111,-37.72939,Sold at auction 27 February 2007,House
"$993,000
        price from APM PriceFinder",Land area 696 m2,"123 Graham Road, Viewbank VIC 3084",2,3,1,145.082748,-37.736702,Sold prior to auction 01 May 2017,House
"$845,000",Land area 667 m2,"2/358 Lower Plenty Road, Viewbank VIC 3084",2,3,2,145.0826,-37.7330551,Sold at auction 22 October 2016,House
"$765,000",Land area 585 m2,"17 Lena Street, Viewbank VIC 3084",2,3,1,145.088531,-37.7397,Sold at auction 14 May 2016,House
"$720,000
        price from APM PriceFinder",Land area 232 m2,"1A Nevin Parade, Viewbank VIC 3084",2,3,2,145.089371,-37.7344627,Sold by private treaty 07 April 2016,House
"$605,500",Land area 880 m2,"22 Grantham Road, VIEWBANK VIC 3084",2,3,1,145.0912,-37.7312,Sold at auction 13 March 2013,House
"$500,000
        price from APM PriceFinder",Land area 535 m2,"5 Royston Street, VIEWBANK VIC 3084",2,3,1,145.091309,-37.7408562,Sold at auction 13 August 2012,House
"$530,100
        price from APM PriceFinder",Land area 580 m2,"4 Lena Street, Viewbank VIC 3084",2,3,1,145.089615,-37.73947,Sold by private treaty 22 July 2009,House
"$1,020,000",Land area 594 m2,"488 Lower Plenty Road, Viewbank VIC 3084",-,4,2,145.092758,-37.72988,Sold at auction 26 April 2017,House
"$1,121,000",Land area 580 m2,"10 Lena Street, Viewbank VIC 3084",-,4,2,145.0891,-37.7394028,Sold by private treaty 16 November 2016,House
"$895,000",Land area 696 m2,"44 Martins Lane, Viewbank VIC 3084",-,4,2,145.08812,-37.7327766,Sold at auction 18 June 2016,House
"$787,000",Land area 632 m2,"2 Meyrick Crescent, VIEWBANK VIC 3084",-,4,2,145.084869,-37.7377739,Sold by private treaty 05 March 2014,House
"$550,000
        price from APM PriceFinder",Land area 543 m2,"11 Foxglove Court, VIEWBANK VIC 3084",-,4,2,145.095139,-37.74001,Sold by private treaty 10 December 2013,House
"$722,000",Land area 689 m2,"42 Martins Lane, VIEWBANK VIC 3084",-,4,2,145.087936,-37.7327538,Sold at auction 07 September 2013,House
"$532,500",Land area 709 m2,"7 Greenwich Place, VIEWBANK VIC 3084",-,4,1,145.090378,-37.7466354,Sold at auction 22 December 2012,House
"$765,000
        price from APM PriceFinder",Land area 632 m2,"2 Meyrick Crescent, VIEWBANK VIC 3084",-,4,2,145.084869,-37.7377739,Sold by private treaty 27 September 2012,House
"$645,000",Land area 758 m2,"10 Mark Street, VIEWBANK VIC 3084",-,4,2,145.0965,-37.73272,Sold at auction 28 May 2011,House
"$693,250
        price from APM PriceFinder",Land area 711 m2,"22 Rockaway Drive, VIEWBANK VIC 3084",-,4,2,145.093552,-37.73003,Sold by private treaty 01 December 2009,House
"$690,000",Land area 595 m2,"8 Havilah Court, VIEWBANK VIC 3084",-,4,2,145.091873,-37.73124,Sold at auction 07 September 2013,House
"$1,120,000",Land area 696 m2,"18 Robern Parade, Viewbank VIC 3084",1,4,2,145.087677,-37.7396545,Sold at auction 17 October 2015,House
"$931,000",Land area 692 m2,"18 Lady Betty Parade, Viewbank VIC 3084",1,4,1,145.087646,-37.73465,Sold at auction 17 September 2015,House
"$835,000",Land area 562 m2,"6 Havilah Court, VIEWBANK VIC 3084",1,4,2,145.092148,-37.73129,Sold by private treaty 26 August 2015,House
"$743,000",Land area 549 m2,"5 Cheryl Grove, VIEWBANK VIC 3084",1,4,2,145.082977,-37.74016,Sold at auction 28 February 2015,House
"$720,000",Land area 754 m2,"30 Mark Street, VIEWBANK VIC 3084",1,4,2,145.096786,-37.7313652,Sold by private treaty 14 January 2015,House
"$746,000",Land area 539 m2,"16 Kerry Close, VIEWBANK VIC 3084",1,4,3,145.0831,-37.7395134,Sold at auction 06 December 2014,House
"$815,000",Land area 515 m2,"8 Fran Crescent, Viewbank VIC 3084",1,4,2,145.086334,-37.74336,Sold by private treaty 10 June 2014,House
"$700,000
        price from APM PriceFinder",Land area 833 m2,"111 Graham Road, VIEWBANK VIC 3084",1,4,3,145.082535,-37.7375374,Sold by private treaty 07 June 2014,House
"$503,000
        price from APM PriceFinder",Land area 617 m2,"15 Lorraine Parade, VIEWBANK VIC 3084",1,4,2,145.08609,-37.73994,Sold by private treaty 04 March 2014,House
"$595,500",Land area 585 m2,"14 Somerset Drive, VIEWBANK VIC 3084",1,4,1,145.089462,-37.7458878,Sold at auction 09 November 2013,House
"$650,000
        price from APM PriceFinder",Land area 657 m2,"19 DeBurgh Court, Viewbank VIC 3084",1,4,2,145.084183,-37.74104,Sold at auction 02 November 2013,House
"$655,000
        price from APM PriceFinder",Land area 590 m2,"18 O'Donnell Street, VIEWBANK VIC 3084",1,4,2,145.0891,-37.7380524,Sold at auction 31 August 2013,House
"$715,000",Land area 601 m2,"27 Somerset Drive, VIEWBANK VIC 3084",1,4,2,145.089844,-37.7468147,Sold at auction 24 August 2013,House
"$660,000",Land area 694 m2,"9 Eileen Street, VIEWBANK VIC 3084",1,4,2,145.08432,-37.7340736,Sold by private treaty 20 June 2013,House
"$580,000",Land area 594 m2,"39 Diane Crescent, VIEWBANK VIC 3084",1,4,1,145.088379,-37.74141,Sold at auction 16 March 2013,House
"$651,000
        price from APM PriceFinder",Land area 594 m2,"1 Christine Street, VIEWBANK VIC 3084",1,4,2,145.089661,-37.74062,Sold at auction 24 September 2010,House
Price Withheld,Land area 758 m2,"8 Mark Street, Viewbank VIC 3084",1,4,2,145.096237,-37.73285,Sold at auction 05 November 2016,House
Price Withheld,Land area 625 m2,"5 Denise Court, VIEWBANK VIC 3084",1,4,2,145.092834,-37.73613,Sold by private treaty 17 September 2014,House
Price Withheld,Land area 787 m2,"3 Gordon Court, VIEWBANK VIC 3084",1,4,2,145.082764,-37.7393341,Sold at auction 14 September 2013,House
"$1,005,000",Land area 696 m2,"20 Robern Parade, Viewbank VIC 3084",1,4,2,145.0875,-37.73953,Sold at auction 05 November 2016,House
"$1,612,000",Land area 1113 m2,"11 Jedem Close, Viewbank VIC 3084",2,4,2,145.102371,-37.7310638,Sold at auction 19 August 2017,House
"$1,295,000",Land area 702 m2,"32 Sherlowe Crescent, Viewbank VIC 3084",2,4,2,145.098557,-37.7322655,Sold at auction 12 August 2017,House
"$1,115,000",Land area 592 m2,"33 Eamon Drive, Viewbank VIC 3084",2,4,2,145.089523,-37.737896,Sold at auction 01 July 2017,House
"$1,256,000",Land area 632 m2,"14 Bartram Rise, Viewbank VIC 3084",2,4,2,145.091934,-37.7429161,Sold at auction 27 May 2017,House
"$905,000",Land area 554 m2,"15 Old Lower Plenty Road, Viewbank VIC 3084",2,4,2,145.104675,-37.730442,Sold at auction 29 April 2017,House
"$1,050,000",Land area 664 m2,"75 Rosemar Circuit, Viewbank VIC 3084",2,4,1,145.092163,-37.7333221,Sold at auction 16 March 2017,House
"$1,080,000",Land area 676 m2,"9 Rosebud Parade, Viewbank VIC 3084",2,4,1,145.086121,-37.738903,Sold at auction 04 March 2017,House
"$1,010,000",Land area 669 m2,"42 Graham Road, Viewbank VIC 3084",2,4,3,145.083023,-37.74187,Sold at auction 03 December 2016,House
"$1,400,000
        price from APM PriceFinder",Land area 650 m2,"2 Dunluce Court, Viewbank VIC 3084",2,4,3,145.087341,-37.74367,Sold at auction 19 November 2016,House
"$933,000",Land area 726 m2,"73 Meyrick Crescent, Viewbank VIC 3084",2,4,1,145.089951,-37.7359352,Sold at auction 14 November 2016,House
"$980,000
        price from APM PriceFinder",Land area 592 m2,"3 Meadow Court, Viewbank VIC 3084",2,4,2,145.09375,-37.73782,Sold at auction 05 November 2016,House
"$925,000
        price from APM PriceFinder",Land area 534 m2,"85 Graham Road, Viewbank VIC 3084",2,4,2,145.082031,-37.7395134,Sold at auction 05 November 2016,House
"$830,000
        price from APM PriceFinder",Land area 665 m2,"18 The Glade, Viewbank VIC 3084",2,4,2,145.100433,-37.7319069,Sold by private treaty 17 October 2016,House
"$1,042,500",Land area 646 m2,"42 Lyon Road, Viewbank VIC 3084",2,4,2,145.085052,-37.73627,Sold at auction 17 September 2016,House
"$910,000",Land area 625 m2,"52 Rosemar Circuit, Viewbank VIC 3084",2,4,2,145.092087,-37.7349548,Sold at auction 03 September 2016,House
"$1,085,000",Land area 599 m2,"111 Rutherford Road, Viewbank VIC 3084",2,4,3,145.093414,-37.73967,Sold at auction 25 August 2016,House
"$1,000,000",Land area 575 m2,"11 Grantham Road, Viewbank VIC 3084",2,4,3,145.090546,-37.7318573,Sold by private treaty 26 July 2016,House
"$1,137,000",Land area 967 m2,"26 Broadlea Crescent, Viewbank VIC 3084",2,4,2,145.095764,-37.729805,Sold at auction 16 July 2016,House
"$870,000
        price from APM PriceFinder",Land area 777 m2,"15 Rosemary Court, Viewbank VIC 3084",2,4,2,145.094086,-37.72967,Sold at auction 28 May 2016,House
"$820,000",Land area 733 m2,"20 Sherlowe Crescent, Viewbank VIC 3084",2,4,2,145.0977,-37.7326,Sold at auction 28 May 2016,House
"$1,130,000
        price from APM PriceFinder",Land area 630 m2,"50A Casey Crescent, Viewbank VIC 3084",2,4,3,145.09549,-37.7367249,Sold at auction 26 May 2016,House
"$792,000",Land area 586 m2,"12 Rodney Court, Viewbank VIC 3084",2,4,1,145.089539,-37.7317924,Sold at auction 12 March 2016,House
"$845,000",Land area 684 m2,"13 Westmere Place, Viewbank VIC 3084",2,4,3,145.098083,-37.729332,Sold at auction 27 February 2016,House
"$912,000",Land area 848 m2,"34 Meyrick Crescent, Viewbank VIC 3084",2,4,2,145.087753,-37.7376251,Sold at auction 13 February 2016,House
"$910,000",Land area 557 m2,"90 Graham Road, Viewbank VIC 3084",2,4,3,145.081543,-37.73907,Sold at auction 19 December 2015,House
"$1,476,000",Land area 1256 m2,"31 Northwood Drive, Viewbank VIC 3084",2,4,4,145.096115,-37.7376175,Sold at auction 11 December 2015,House
"$810,000",Land area 534 m2,"18 Northwood Drive, Viewbank VIC 3084",2,4,2,145.095108,-37.73737,Sold by private treaty 28 November 2015,House
"$831,000",Land area 729 m2,"5 The Mews, Viewbank VIC 3084",2,4,2,145.092911,-37.7336426,Sold at auction 02 November 2015,House
"$1,207,000",Land area 781 m2,"32 Meyrick Crescent, Viewbank VIC 3084",2,4,3,145.087631,-37.73778,Sold at auction 24 October 2015,House
"$948,000
        price from APM PriceFinder",Land area 665 m2,"9 Rainsford Place, Viewbank VIC 3084",2,4,2,145.098663,-37.73319,Sold by private treaty 14 October 2015,House
"$1,230,000",Land area 1114 m2,"7 Northwood Drive, Viewbank VIC 3084",2,4,2,145.093872,-37.7368622,Sold at auction 10 October 2015,House
"$930,000",Land area 694 m2,"14 Neville Court, VIEWBANK VIC 3084",2,4,2,145.089539,-37.7430458,Sold at auction 05 September 2015,House
"$900,000",Land area 883 m2,"279 Banyule Road, VIEWBANK VIC 3084",2,4,2,145.091248,-37.7443466,Sold by private treaty 03 September 2015,House
"$830,000",Land area 528 m2,"6 Coolong Place, VIEWBANK VIC 3084",2,4,2,145.10408,-37.7299423,Sold by private treaty 18 August 2015,House
"$1,070,000",Land area 650 m2,"17 Fairbank Way, Viewbank VIC 3084",2,4,2,145.1008,-37.73321,Sold at auction 01 August 2015,House
"$975,000",Land area 580 m2,"57 Graham Road, VIEWBANK VIC 3084",2,4,2,145.0829,-37.7411041,Sold at auction 28 July 2015,House
"$1,281,000",Land area 546 m2,"5 Nobel Street, VIEWBANK VIC 3084",2,4,2,145.090515,-37.7379837,Sold at auction 25 July 2015,House
"$885,000",Land area 440 m2,"1 Vista Grove, VIEWBANK VIC 3084",2,4,2,145.094147,-37.7361832,Sold at auction 25 July 2015,House
"$1,005,000",Land area 1159 m2,"1 Kallay Court, VIEWBANK VIC 3084",2,4,2,145.0807,-37.736145,Sold at auction 18 July 2015,House
"$865,000",Land area 933 m2,"91 Warren Road, VIEWBANK VIC 3084",2,4,2,145.082733,-37.7382545,Sold at auction 11 July 2015,House
"$864,000",Land area 640 m2,"9 Sherlowe Crescent, VIEWBANK VIC 3084",2,4,2,145.097122,-37.73196,Sold at auction 27 June 2015,House
"$795,000",Land area 717 m2,"3 Jason Court, VIEWBANK VIC 3084",2,4,2,145.0921,-37.73888,Sold by private treaty 15 June 2015,House
"$810,000
        price from APM PriceFinder",Land area 556 m2,"383 Banyule Road, Viewbank VIC 3084",2,4,3,145.09613,-37.7394333,Sold by private treaty 04 April 2015,House
"$940,000",Land area 631 m2,"14 Broadlea Crescent, VIEWBANK VIC 3084",2,4,2,145.095078,-37.730648,Sold at auction 28 March 2015,House
"$703,000
        price from APM PriceFinder",Land area 629 m2,"83 Martins Lane, Viewbank VIC 3084",2,4,2,145.091492,-37.7326775,Sold at auction 28 February 2015,House
"$796,000",Land area 634 m2,"293 Banyule Road, VIEWBANK VIC 3084",2,4,2,145.092743,-37.7439423,Sold by private treaty 18 December 2014,House
"$720,000",Land area 559 m2,"396 Lower Plenty Road, VIEWBANK VIC 3084",2,4,2,145.086136,-37.7317238,Sold by private treaty 16 December 2014,House
"$655,000",Land area 546 m2,"3 Clovelly Court, VIEWBANK VIC 3084",2,4,2,145.091644,-37.730587,Sold at auction 13 December 2014,House
