price,landsize,address,park,bed,bath,longitude,latitude,date,property_type
"$397,000",Land area 660 m2,"163 Widford Street, Broadmeadows VIC 3047",2,2,1,144.925278,-37.69194,Sold by private treaty 04 August 2016,House
"$380,000",Land area 639 m2,"19 Stevenson Street, Broadmeadows VIC 3047",2,2,1,144.931854,-37.6916428,Sold at auction 27 June 2016,House
"$360,000",Land area 692 m2,"33 Nepean Street, BROADMEADOWS VIC 3047",2,2,1,144.9273,-37.6882973,Sold at auction 30 August 2014,House
"$290,000
        price from APM PriceFinder",Land area 680 m2,"64 Electric Street, BROADMEADOWS VIC 3047",2,2,1,144.9168,-37.69101,Sold by private treaty 13 September 2012,"House,Vacant land"
"$546,000",Land area 740 m2,"424 Camp  Road, Broadmeadows VIC 3047",-,3,1,144.921158,-37.6852646,Sold at auction 20 May 2017,House
"$515,000",Land area 695 m2,"33 Meredith Street, Broadmeadows VIC 3047",-,3,1,144.92485,-37.6890945,Sold by private treaty 15 February 2017,House
"$1,520,000",Land area 1920 m2,"33-35-37 Smiley Road, Broadmeadows VIC 3047",-,3,1,144.932571,-37.6892929,Sold at auction 17 December 2016,House
"$480,000",Land area 687 m2,"17 Osway Street, Broadmeadows VIC 3047",-,3,1,144.917389,-37.6916656,Sold at auction 14 December 2016,House
"$350,000",Land area 550 m2,"19 Katandra  Crescent, Broadmeadows VIC 3047",-,3,1,144.919968,-37.6720123,Sold by private treaty 15 November 2016,House
"$479,000",Land area 716 m2,"4 Central Grove, Broadmeadows VIC 3047",-,3,1,144.933487,-37.68658,Sold by private treaty 29 October 2016,House
"$340,000",Land area 584 m2,"22 Gosford Crescent, Broadmeadows VIC 3047",-,3,1,144.92691,-37.68086,Sold by private treaty 16 September 2016,House
"$470,000",Land area 697 m2,"59 Meredith Street, Broadmeadows VIC 3047",-,3,1,144.925262,-37.6872025,Sold by private treaty 15 September 2016,House
"$420,000",Land area 650 m2,"70 Gerbert Street, Broadmeadows VIC 3047",-,3,1,144.927765,-37.6870537,Sold by private treaty 20 August 2016,House
"$385,000",Land area 607 m2,"23 Hastings Crescent, Broadmeadows VIC 3047",-,3,1,144.908646,-37.6787529,Sold by private treaty 12 August 2016,House
"$345,000",Land area 595 m2,"21 Rosebud Crescent, Broadmeadows VIC 3047",-,3,1,144.907471,-37.6808052,Sold by private treaty 30 April 2016,House
"$370,000",Land area 602 m2,"130 Graham Street, Broadmeadows VIC 3047",-,3,1,144.921036,-37.69074,Sold by private treaty 09 November 2015,House
"$345,000
        price from APM PriceFinder",Land area 600 m2,"1289 Pascoe Vale Road, BROADMEADOWS VIC 3047",-,3,2,144.923431,-37.66919,Sold by private treaty 11 November 2014,House
"$327,500
        price from APM PriceFinder",Land area 620 m2,"41 OPHIR STREET, Broadmeadows VIC 3047",-,3,1,144.934555,-37.68954,Sold by private treaty 25 April 2014,House
"$370,000
        price from APM PriceFinder",Land area 580 m2,"7 Glen Allan Street, BROADMEADOWS VIC 3047",-,3,1,144.92041,-37.6927643,Sold by private treaty 05 October 2010,House
"$327,000
        price from APM PriceFinder",Land area 600 m2,"9 BICKNELL COURT, BROADMEADOWS VIC 3047",-,3,1,144.918945,-37.69408,Sold at auction 22 August 2009,House
Price Withheld,Land area 449 m2,"47 Nepean Street, Broadmeadows VIC 3047",-,3,1,144.927673,-37.68736,Sold by private treaty 29 July 2017,House
Price Withheld,Land area 750 m2,"124 Cuthbert Street, BROADMEADOWS VIC 3047",-,3,1,144.923843,-37.68358,Sold at auction 31 August 2009,House
Price Withheld,Land area 597 m2,"52 KITCHENER STREET, BROADMEADOWS VIC 3047",-,3,1,144.932419,-37.6838379,Sold by private treaty 04 April 2009,House
"$345,000
        price from APM PriceFinder",Land area 700 m2,"61 Cuthbert Street, BROADMEADOWS VIC 3047",-,3,1,144.930313,-37.6848526,Sold by private treaty 10 September 2013,House
Price Withheld,Land area 681 m2,"64 Ophir Street, BROADMEADOWS VIC 3047",-,3,1,144.93512,-37.68914,Sold by private treaty 13 May 2009,House
"$673,000",Land area 659 m2,"23 Bicknell Court, Broadmeadows VIC 3047",1,3,1,144.917648,-37.6940422,Sold at auction 02 September 2017,House
"$570,000",Land area 664 m2,"105 Waranga Crescent, Broadmeadows VIC 3047",1,3,1,144.925049,-37.6818428,Sold at auction 29 April 2017,House
"$410,000",Land area 291 m2,"1 Marong Court, Broadmeadows VIC 3047",1,3,2,144.929184,-37.6822166,Sold by private treaty 28 April 2017,House
"$290,000",Land area 219 m2,"7/438-444 Camp Road, Broadmeadows VIC 3047",1,3,1,144.919556,-37.68506,Sold at auction 09 March 2017,Apartment / Unit / Flat
"$550,000",Land area 789 m2,"11 Cooper Street, Broadmeadows VIC 3047",1,3,1,144.929214,-37.6889648,Sold at auction 06 March 2017,House
"$457,000",Land area 658 m2,"54 Ripplebook Drive, Broadmeadows VIC 3047",1,3,1,144.925,-37.685,Sold at auction 17 December 2016,House
"$365,000",Land area 200 m2,"1/2 Blair Street, Broadmeadows VIC 3047",1,3,2,144.927628,-37.6856461,Sold by private treaty 30 October 2016,Townhouse
"$535,000",Land area 788 m2,"109 Kitchener Street, Broadmeadows VIC 3047",1,3,1,144.925446,-37.6830025,Sold by private treaty 25 October 2016,House
"$455,000",Land area 696 m2,"50 Stanhope Street, Broadmeadows VIC 3047",1,3,1,144.930573,-37.6853027,Sold by private treaty 20 August 2016,House
"$380,000
        price from APM PriceFinder",Land area 629 m2,"13 Heywood Crescent, Broadmeadows VIC 3047",1,3,1,144.912079,-37.6772156,Sold by private treaty 25 July 2016,House
"$385,000",Land area 617 m2,"9 Timboon Crescent, Broadmeadows VIC 3047",1,3,1,144.909439,-37.67782,Sold by private treaty 14 July 2016,House
"$417,000",Land area 515 m2,"8 Columbia Circuit, Broadmeadows VIC 3047",1,3,2,144.94725,-37.6748428,Sold by private treaty 14 July 2016,House
"$340,000",Land area 220 m2,"2/19 Osway Street, Broadmeadows VIC 3047",1,3,2,144.917343,-37.6914673,Sold by private treaty 17 June 2016,Apartment / Unit / Flat
"$375,000",Land area 606 m2,"152 Widford Street, Broadmeadows VIC 3047",1,3,1,144.925873,-37.6927071,Sold by private treaty 18 February 2016,House
"$380,000",Land area 539 m2,"38 Academy Dr, Broadmeadows VIC 3047",1,3,2,144.943481,-37.6750832,Sold by private treaty 23 December 2015,House
"$336,000",Land area 569 m2,"16 Katandra Crescent, Broadmeadows VIC 3047",1,3,1,144.919876,-37.6723747,Sold at auction 12 December 2015,House
"$362,500",Land area 605 m2,"32 Gosford Crescent, Broadmeadows VIC 3047",1,3,1,144.9261,-37.68066,Sold by private treaty 29 October 2015,House
"$347,000",Land area 587 m2,"7 Glen Allan Street, BROADMEADOWS VIC 3047",1,3,1,144.920273,-37.6927528,Sold by private treaty 16 October 2015,House
"$386,000",Land area 691 m2,"8 Stanhope Street, BROADMEADOWS VIC 3047",1,3,1,144.934677,-37.6858063,Sold at auction 24 August 2015,House
"$381,000",Land area 666 m2,"42 Holberry Street, BROADMEADOWS VIC 3047",1,3,1,144.9309,-37.6888733,Sold by private treaty 22 August 2015,House
"$780,000",Land area 1450 m2,"39 Graham Street, BROADMEADOWS VIC 3047",1,3,2,144.92952,-37.69219,Sold by private treaty 28 July 2015,Vacant land
"$370,000",Land area 600 m2,"42 Kitchener Street, BROADMEADOWS VIC 3047",1,3,1,144.9333,-37.6838341,Sold by private treaty 20 June 2015,House
"$370,000",Land area 620 m2,"60 Kitchener Street, BROADMEADOWS VIC 3047",1,3,1,144.931763,-37.68365,Sold at auction 19 May 2015,House
"$355,000
        price from APM PriceFinder",Land area 700 m2,"93 Lahinch Street, BROADMEADOWS VIC 3047",1,3,1,144.923828,-37.6873131,Sold at auction 19 September 2014,House
"$367,500",Land area 694 m2,"319 Camp Road, BROADMEADOWS VIC 3047",1,3,1,144.930237,-37.6868477,Sold by private treaty 19 September 2014,House
"$350,000","Land area 720 m2
Internal area 18 m2","30 WHARTON AVENUE, Broadmeadows VIC 3047",1,3,1,144.945221,-37.67575,Sold by private treaty 27 March 2014,House
"$304,000
        price from APM PriceFinder",Land area 620 m2,"6 Keith Crescent, BROADMEADOWS VIC 3047",1,3,1,144.926,-37.69365,Sold by private treaty 27 October 2011,House
"$292,000
        price from APM PriceFinder",Land area 620 m2,"6 Keith Crescent, BROADMEADOWS VIC 3047",1,3,1,144.92598,-37.69353,Sold by private treaty 06 August 2009,House
"$571,500
        price from APM PriceFinder",Land area 724 m2,"7 Kay Court, Broadmeadows VIC 3047",1,3,1,144.915985,-37.6756477,Sold by private treaty 07 July 2017,House
Price Withheld,Land area 625 m2,"7 Gosford Crescent, Broadmeadows VIC 3047",1,3,1,144.926788,-37.68146,Sold by private treaty 28 April 2017,House
Price Withheld,"Land area 215 m2
Internal area 158","1/23 Waranga Crescent, Broadmeadows VIC 3047",1,3,1,144.9317,-37.68253,Sold by private treaty 11 November 2016,Townhouse
Price Withheld,Land area 1700 m2,"10 & 12 Paris Road, BROADMEADOWS VIC 3047",1,3,1,144.928467,-37.6863365,Sold at auction 27 February 2015,"Townhouse,Vacant land"
Price Withheld,Internal area 20,"1,3/2 Blair Street, BROADMEADOWS VIC 3047",1,3,2,144.927628,-37.6856461,Sold by private treaty 21 November 2014,House
Price Withheld,Land area 690,"94 Lahinch Street, BROADMEADOWS VIC 3047",1,3,1,144.924362,-37.6873741,Sold at auction 09 July 2010,House
Price Withheld,Land area 600 m2,"145 Graham Street, BROADMEADOWS VIC 3047",1,3,1,144.919571,-37.69095,Sold at auction 06 July 2010,House
Price Withheld,Land area 650 m2,"34 Gerbert Street, BROADMEADOWS VIC 3047",1,3,1,144.9312,-37.6874771,Sold at auction 25 March 2010,House
Price Withheld,Land area 650 m2,"17 Avalon Avenue, BROADMEADOWS VIC 3047",1,3,1,144.920349,-37.6901436,Sold by private treaty 05 March 2010,House
Price Withheld,Land area 595 m2,"3 Waverly St, BROADMEADOWS VIC 3047",1,3,1,144.920258,-37.6934471,Sold by private treaty 07 October 2009,House
Price Withheld,Land area 681 m2,"64 Ophir Street, BROADMEADOWS VIC 3047",1,3,1,144.93512,-37.68914,Sold by private treaty 07 October 2009,House
Price Withheld,Land area 730 m2,"409 Camp Road, BROADMEADOWS VIC 3047",1,3,1,144.922882,-37.6857872,Sold at auction 01 September 2009,House
"$393,000
        price from APM PriceFinder",Land area 543 m2,"1253 Pascoe Vale Road, Broadmeadows VIC 3047",1,3,1,144.923218,-37.6710167,Sold by private treaty 22 October 2016,House
"$410,500",Land area 711 m2,"59 Lahinch Street, Broadmeadows VIC 3047",1,3,1,144.923325,-37.6896133,Sold by private treaty 23 April 2016,House
"$315,000",Internal area 0.00,"42 Cuthbert Street, BROADMEADOWS VIC 3047",1,3,2,144.931854,-37.68452,Sold at auction 24 March 2012,House
"$595,000",Land area 596 m2,"4 & 4A Bittern Street, Broadmeadows VIC 3047",2,3,1,144.919449,-37.68502,Sold at auction 09 September 2017,House
"$440,000",Land area 167 m2,"2 Gibson Street, Broadmeadows VIC 3047",2,3,1,144.919708,-37.6905174,Sold by private treaty 01 September 2017,Townhouse
"$560,000",Land area 639 m2,"20 Holberry Street, Broadmeadows VIC 3047",2,3,1,144.930435,-37.6903725,Sold by private treaty 19 September 2017,House
"$477,000",Land area 302 m2,"1/15 Osway Street, Broadmeadows VIC 3047",2,3,1,144.917358,-37.6918449,Sold at auction 11 September 2017,Townhouse
"$696,000",Land area 850 m2,"5 Joffre Street, Broadmeadows VIC 3047",2,3,1,144.9296,-37.6855469,Sold at auction 25 August 2017,House
"$576,000",Land area 661 m2,"1 Lorica Avenue, Broadmeadows VIC 3047",2,3,1,144.921844,-37.6894035,Sold at auction 22 July 2017,House
"$470,000",Land area 230 m2,"1/11 Osway Street, Broadmeadows VIC 3047",2,3,1,144.917343,-37.6920967,Sold by private treaty 06 June 2017,Townhouse
"$517,000",Land area 629 m2,"134 Johnstone Street, Broadmeadows VIC 3047",2,3,1,144.905869,-37.68102,Sold at auction 05 May 2017,House
"$375,000",Land area 298 m2,"6 Housden Street, Broadmeadows VIC 3047",2,3,1,144.93129,-37.69167,Sold by private treaty 05 May 2017,House
"$600,000",Land area 603 m2,"18 Fashion Parade, Broadmeadows VIC 3047",2,3,2,144.949265,-37.68943,Sold by private treaty 29 April 2017,House
"$465,000
        price from APM PriceFinder","Land area 370 m2
Internal area 204","33A Lahinch Street, Broadmeadows VIC 3047",2,3,2,144.92305,-37.69174,Sold by private treaty 01 April 2017,Townhouse
"$652,000
        price from APM PriceFinder",Land area 842 m2,"3 Joffre Street, Broadmeadows VIC 3047",2,3,1,144.929565,-37.6857071,Sold at auction 25 March 2017,House
"$482,000",Land area 631 m2,"16 Graham Street, Broadmeadows VIC 3047",2,3,1,144.931946,-37.69215,Sold by private treaty 03 December 2016,House
"$405,000","Land area 624 m2
Internal area 139","9 Gosford Crescent, Broadmeadows VIC 3047",2,3,1,144.926819,-37.6812973,Sold by private treaty 31 October 2016,House
"$438,000
        price from APM PriceFinder",Land area 603 m2,"17 Waverley Street, Broadmeadows VIC 3047",2,3,1,144.919067,-37.69331,Sold at auction 12 October 2016,House
"$362,500",Land area 200 m2,"3/51 Lahinch Street, Broadmeadows VIC 3047",2,3,2,144.923218,-37.690155,Sold by private treaty 28 September 2016,Apartment / Unit / Flat
"$410,000",Land area 235 m2,"1/18 Academy Drive, Broadmeadows VIC 3047",2,3,2,144.941574,-37.6743279,Sold by private treaty 26 September 2016,Townhouse
"$395,000
        price from APM PriceFinder",Internal area 121,"30 Smiley Road, Broadmeadows VIC 3047",2,3,1,144.932861,-37.6896057,Sold at auction 20 August 2016,House
"$420,000
        price from APM PriceFinder",Land area 620 m2,"32 Waranga Crescent, Broadmeadows VIC 3047",2,3,1,144.932129,-37.6821327,Sold by private treaty 20 August 2016,House
"$443,000",Land area 727 m2,"15 Colin Court, Broadmeadows VIC 3047",2,3,1,144.925,-37.685,Sold by private treaty 12 August 2016,House
"$270,000",Land area 237 m2,"31 Walsh Street, Broadmeadows VIC 3047",2,3,1,144.922119,-37.6895752,Sold prior to auction 03 June 2016,House
"$403,000",Land area 670 m2,"4 Ovens Court, Broadmeadows VIC 3047",2,3,2,144.919342,-37.66831,Sold by private treaty 27 May 2016,House
"$370,000",Land area 578 m2,"145 Riggall Street, Broadmeadows VIC 3047",2,3,1,144.9181,-37.6730232,Sold by private treaty 25 May 2016,House
"$430,000",Land area 680,"159 Widford Street, Broadmeadows VIC 3047",2,3,1,144.925232,-37.69221,Sold by private treaty 17 December 2015,House
"$350,000",Land area 598 m2,"83 Waranga Crescent, Broadmeadows VIC 3047",2,3,1,144.926849,-37.6824875,Sold by private treaty 09 November 2015,House
"$420,000",Land area 585 m2,"35 Holberry Street, Broadmeadows VIC 3047",2,3,1,144.930191,-37.6890945,Sold by private treaty 10 October 2015,House
"$390,000",Land area 640 m2,"14 Graham Street, Broadmeadows VIC 3047",2,3,1,144.932129,-37.69206,Sold by private treaty 09 October 2015,House
"$345,000",Land area 600 m2,"9 Waranga Crescent, Broadmeadows VIC 3047",2,3,1,144.930634,-37.6829338,Sold by private treaty 09 October 2015,House
"$380,000",Land area 632 m2,"14 Colin Court, BROADMEADOWS VIC 3047",2,3,1,144.924042,-37.69324,Sold by private treaty 27 August 2015,House
"$375,000",Land area 615 m2,"12 Colin Court, BROADMEADOWS VIC 3047",2,3,1,144.92421,-37.6932564,Sold by private treaty 14 May 2015,House
"$360,000",Land area 578 m2,"67 Dimboola Road, BROADMEADOWS VIC 3047",2,3,1,144.911377,-37.67889,Sold by private treaty 12 May 2015,House
"$337,500",Land area 596 m2,"4 & 4A Bittern Street, BROADMEADOWS VIC 3047",2,3,1,144.90831,-37.6786232,Sold at auction 19 March 2015,House
"$360,500",Land area 690 m2,"38 Railway Crescent, BROADMEADOWS VIC 3047",2,3,1,144.920746,-37.68273,Sold at auction 17 March 2015,House
"$320,000",Land area 777 m2,"8 Licola Court, BROADMEADOWS VIC 3047",2,3,1,144.921036,-37.67385,Sold by private treaty 17 February 2015,House
"$326,000",Land area 580 m2,"61 Gibson Street, BROADMEADOWS VIC 3047",2,3,1,144.919922,-37.6865578,Sold by private treaty 16 January 2015,House
"$350,000
        price from APM PriceFinder",Land area 650 m2,"16 Osway Street, BROADMEADOWS VIC 3047",2,3,1,144.917862,-37.6919022,Sold at auction 29 November 2014,House
"$350,000",Land area 680,"16 BEULAH STREET, BROADMEADOWS VIC 3047",2,3,1,144.935944,-37.68586,Sold by private treaty 21 July 2014,House
"$315,000",Land area 570 m2,"15 Stawell, Broadmeadows VIC 3047",2,3,1,144.924225,-37.67293,Sold by private treaty 12 December 2013,House
"$278,000
        price from APM PriceFinder",Land area 583 m2,"132 Riggall Street, BROADMEADOWS VIC 3047",2,3,1,144.9191,-37.6735573,Sold at auction 23 November 2013,House
"$346,000
        price from APM PriceFinder",Land area 600 m2,"23 Glencairn Crescent, Broadmeadows VIC 3047",2,3,1,144.918549,-37.669075,Sold by private treaty 11 July 2013,House
"$295,000
        price from APM PriceFinder",Land area 650 m2,"18 Gerbert Street, BROADMEADOWS VIC 3047",2,3,1,144.932556,-37.6875343,Sold by private treaty 18 September 2012,"House,Vacant land"
"$345,000
        price from APM PriceFinder",Land area 650 m2,"16 Lilliput Street, BROADMEADOWS VIC 3047",2,3,2,144.9226,-37.67094,Sold by private treaty 20 August 2010,House
"$340,000
        price from APM PriceFinder",Land area 600 m2,"7 Bicknell Court, BROADMEADOWS VIC 3047",2,3,1,144.919174,-37.6940842,Sold by private treaty 23 February 2010,House
"$330,000
        price from APM PriceFinder",Land area 652 m2,"27 OPHIR STREET, BROADMEADOWS VIC 3047",2,3,1,144.934464,-37.6906357,Sold at auction 05 September 2009,House
Price Withheld,"Land area 184 m2
Internal area 143","1 Rodney Court, Broadmeadows VIC 3047",2,3,2,144.930939,-37.6819839,Sold by private treaty 08 September 2017,Townhouse
Price Withheld,Land area 245 m2,"47 Blair Street, Broadmeadows VIC 3047",2,3,2,144.927841,-37.68158,Sold by private treaty 06 July 2017,House
Price Withheld,"Land area 603 m2
Internal area 111","25 Gerbert Street, Broadmeadows VIC 3047",2,3,1,144.931641,-37.6878166,Sold at auction 31 May 2017,House
Price Withheld,Land area 593.1 m2,"108 Kitchener Street, Broadmeadows VIC 3047",2,3,1,144.926208,-37.6828,Sold at auction 29 April 2017,House
Price Withheld,Internal area 154,"2/56 Cuthbert Street, Broadmeadows VIC 3047",2,3,1,144.930573,-37.6844635,Sold by private treaty 14 November 2016,House
Price Withheld,"Land area 195 m2
Internal area 135","3/56 Cuthbert Street, Broadmeadows VIC 3047",2,3,1,144.930573,-37.6844635,Sold by private treaty 03 November 2016,Townhouse
Price Withheld,Land area 600 m2,"17 Railway Crescent, Broadmeadows VIC 3047",2,3,1,144.91951,-37.68374,Sold by private treaty 18 August 2016,House
Price Withheld,Land area 742 m2,"282 Camp Road, Broadmeadows VIC 3047",2,3,1,144.934143,-37.6867256,Sold by private treaty 27 July 2016,House
Price Withheld,Land area 590 m2,"12 Bicknell Court, Broadmeadows VIC 3047",2,3,1,144.919052,-37.6937256,Sold at auction 27 June 2016,House
Price Withheld,Land area 894 m2,"35 Garner Pde, Broadmeadows VIC 3047",2,3,2,144.94809,-37.67088,Sold by private treaty 14 November 2015,House
Price Withheld,Land area 220 m2,"4/20-22 Nicholas Street, BROADMEADOWS VIC 3047",2,3,1,144.9226,-37.6809769,Sold by private treaty 14 August 2012,Apartment / Unit / Flat
Price Withheld,Land area 650,"11 Dacelo Avenue, BROADMEADOWS VIC 3047",2,3,1,144.9213,-37.6875,Sold at auction 17 September 2010,House
Price Withheld,Land area 670 m2,"23 Waranga Crescent, BROADMEADOWS VIC 3047",2,3,1,144.9317,-37.68253,Sold at auction 07 September 2009,House
"$499,000
        price from APM PriceFinder",Land area 675 m2,"59 Kitchener Street, Broadmeadows VIC 3047",2,3,1,144.9308,-37.6838455,Sold at auction 21 December 2016,House
"$381,500",Land area 695 m2,"108 Lahinch Street, Broadmeadows VIC 3047",2,3,1,144.924713,-37.68645,Sold at auction 27 February 2016,House
"$347,700",Land area 538 m2,"8 Lilliput Street, Broadmeadows VIC 3047",2,3,1,144.922623,-37.6715279,Sold by private treaty 19 November 2015,House
"$400,000",Land area 646 m2,"1219 Pascoe Vale Road, Broadmeadows VIC 3047",2,3,1,144.9226,-37.67362,Sold by private treaty 05 November 2015,House
"$325,000",Internal area 0.00,"21 Waranga Crescent, BROADMEADOWS VIC 3047",2,3,1,144.931671,-37.6826973,Sold by private treaty 05 November 2010,House
"$305,500
        price from APM PriceFinder",Land area 680 m2,"29 Ortolan Avenue, Broadmeadows VIC 3047",2,3,1,144.920441,-37.6864853,Sold by private treaty 14 February 2009,House
"$360,000
        price from APM PriceFinder",Land area 630 m2,"24 Cuthbert Street, BROADMEADOWS VIC 3047",-,4,1,144.933945,-37.6848946,Sold by private treaty 05 July 2010,House
"$382,000","Land area 281 m2
Internal area 167","26 Ernest Street, Broadmeadows VIC 3047",1,4,1,144.92865,-37.6896858,Sold by private treaty 21 October 2016,Townhouse
"$435,000
        price from APM PriceFinder",Land area 850 m2,"109 Cuthbert Street, BROADMEADOWS VIC 3047",1,4,2,144.925415,-37.6842461,Sold by private treaty 22 October 2014,"Townhouse,Vacant land"
"$350,000
        price from APM PriceFinder",Land area 548 m2,"125 Cuthbert Street, BROADMEADOWS VIC 3047",1,4,1,144.923767,-37.68399,Sold by private treaty 01 May 2012,House
Price Withheld,Land area 700 m2,"3 Catani Court, BROADMEADOWS VIC 3047",1,4,1,144.9123,-37.67786,Sold by private treaty 12 June 2009,House
"$290,000",Land area 367 m2,BROADMEADOWS VIC 3047,1,4,1,144.919952,-37.68327,Sold by private treaty 13 March 2015,House
"$753,000",Land area 696 m2,"55 Stanhope  Street, Broadmeadows VIC 3047",2,4,1,144.929977,-37.6856346,Sold at auction 09 September 2017,House
"$500,000",Land area 275.77 m2,"1/210 Widford Street, Broadmeadows VIC 3047",2,4,2,144.926559,-37.6885376,Sold at auction 27 February 2017,Townhouse
"$405,000",Land area 235 m2,"1/321 Camp Road, Broadmeadows VIC 3047",2,4,2,144.930115,-37.68669,Sold by private treaty 03 November 2016,Townhouse
"$361,500",Land area 456 m2,"9 Oxley Court, Broadmeadows VIC 3047",2,4,2,144.919083,-37.684948,Sold at auction 27 May 2016,House
"$405,000",Land area 640 m2,"15 Avalon Avenue, Broadmeadows VIC 3047",2,4,1,144.920471,-37.6902771,Sold by private treaty 03 March 2016,House
"$430,000
        price from APM PriceFinder",Land area 720 m2,"24 Wharton Avenue, Broadmeadows VIC 3047",2,4,2,144.944839,-37.6750069,Sold by private treaty 18 January 2016,House
"$455,000",Land area 640 m2,"15 Ernest Street, Broadmeadows VIC 3047",2,4,2,144.928131,-37.6897354,Sold at auction 10 November 2015,House
"$365,000",Land area 680 m2,"54 Girgarre Street, Broadmeadows VIC 3047",2,4,1,144.9208,-37.66665,Sold by private treaty 08 October 2015,House
"$290,000
        price from APM PriceFinder",Land area 604 m2,"36 Congram Street, BROADMEADOWS VIC 3047",2,4,1,144.931549,-37.6882858,Sold by private treaty 24 October 2011,House
"$600,000",Land area 675 m2,"1 Cope Place, Broadmeadows VIC 3047",2,4,2,144.920776,-37.6660423,Sold at auction 20 May 2017,House
"$383,000
        price from APM PriceFinder",Land area 804,"6 Canni Court, BROADMEADOWS VIC 3047",2,5,1,144.923035,-37.669,Sold by private treaty 06 December 2013,House
"$380,000
        price from APM PriceFinder",Land area 620,"55 Waranga Crescent, BROADMEADOWS VIC 3047",2,5,3,144.93,-37.6823845,Sold by private treaty 07 September 2013,House
"$820,000
        price from APM PriceFinder",Land area 1000 m2,"98 Cuthbert Street, BROADMEADOWS VIC 3047",2,5,3,144.926453,-37.6838951,Sold at auction 27 March 2010,House
Price Withheld,Land area 568 m2,"1325 Pascoe Vale Road, Broadmeadows VIC 3047",2,5,3,144.922119,-37.6663322,Sold by private treaty 24 June 2017,House
"$280,000
        price from APM PriceFinder",Land area 1040 m2,"31 Sarah Street, CAMPBELLFIELD VIC 3061",-,1,1,144.970184,-37.67123,Sold at auction 02 May 2009,House
"$190,000
        price from APM PriceFinder",Internal area 100 m2,"5 Cheviot Street, CAMPBELLFIELD VIC 3061",1,2,1,144.961761,-37.6893044,Sold by private treaty 24 October 2011,
"$335,000
        price from APM PriceFinder",Land area 239 m2,"10/20-24 Clarke Street, CAMPBELLFIELD VIC 3061",2,2,1,144.960464,-37.6765633,Sold by private treaty 26 April 2013,Apartment / Unit / Flat
"$435,000",Land area 550 m2,"62 Sycamore Crescent, Campbellfield VIC 3061",1,3,1,144.963058,-37.67343,Sold at auction 21 November 2016,House
"$420,000",Land area 534 m2,"85 Sycamore Crescent, Campbellfield VIC 3061",1,3,1,144.965378,-37.6732445,Sold by private treaty 25 October 2016,House
"$447,000",Land area 660 m2,"50 Stewart Grove, Campbellfield VIC 3061",1,3,1,144.950211,-37.66911,Sold by private treaty 23 June 2016,House
"$420,000",Land area 645 m2,"15 Lydia Avenue, Campbellfield VIC 3061",1,3,1,144.95343,-37.67076,Sold by private treaty 11 April 2016,House
"$340,000",Land area 573 m2,"37 Sycamore Crescent, Campbellfield VIC 3061",1,3,1,144.961349,-37.675,Sold by private treaty 22 June 2015,House
"$285,000",Land area 290 m2,"3/64-66 Stewart Grove, CAMPBELLFIELD VIC 3061",1,3,1,144.948914,-37.6688232,Sold by private treaty 23 January 2015,Apartment / Unit / Flat
"$318,000",Land area 535 m2,"35 Norwich Crescent, Campbellfield VIC 3061",1,3,1,144.96701,-37.6766319,Sold by private treaty 10 September 2014,House
"$298,000",Land area 535 m2,"7 Sylvan Way, CAMPBELLFIELD VIC 3061",1,3,1,144.9693,-37.6728935,Sold by private treaty 05 July 2014,House
"$242,500",Land area 658 m2,"26 DUNSTON PARADE, Campbellfield VIC 3061",1,3,1,144.948761,-37.6696167,Sold at auction 28 April 2014,House
"$347,000
        price from APM PriceFinder",Land area 530 m2,"39 Roebourne Crescent, CAMPBELLFIELD VIC 3061",1,3,1,144.961868,-37.6877136,Sold by private treaty 07 November 2012,House
"$420,000
        price from APM PriceFinder",Land area 533 m2,"40 Blackwood Crescent, Campbellfield VIC 3061",1,3,1,144.964752,-37.6763458,Sold by private treaty 09 March 2017,House
"$455,000",Land area 766 m2,"7 Keown Court, Campbellfield VIC 3061",1,3,1,144.9664,-37.6803665,Sold at auction 07 December 2016,House
"$432,000",Land area 539 m2,"21 Roebourne Crescent, Campbellfield VIC 3061",1,3,1,144.963257,-37.6879768,Sold by private treaty 14 June 2016,House
"$355,499",Land area 240 m2,"4/176 Somerset Road, Campbellfield VIC 3061",1,3,2,144.9572,-37.6785545,Sold by private treaty 30 December 2015,Apartment / Unit / Flat
"$397,000",Internal area 586,"2 Olive Court, Campbellfield VIC 3061",1,3,1,144.9616,-37.6757164,Sold by private treaty 19 November 2015,House
"$338,250",Land area 535 m2,"35 Norwich Crescent, CAMPBELLFIELD VIC 3061",1,3,1,144.96701,-37.6766319,Sold by private treaty 28 August 2015,House
"$337,000
        price from APM PriceFinder",Land area 600 m2,"4 Sophia Court, CAMPBELLFIELD VIC 3061",1,3,1,144.969269,-37.67614,Sold by private treaty 21 July 2014,House
"$326,000
        price from APM PriceFinder",Land area 572 m2,"43 Laurel Crescent, CAMPBELLFIELD VIC 3061",1,3,1,144.962265,-37.6747475,Sold by private treaty 25 July 2013,House
"$445,000",Land area 534 m2,"33 Rainsford Terrace, Campbellfield VIC 3061",2,3,1,144.969757,-37.6741333,Sold by private treaty 20 May 2017,House
"$415,000",Land area 534 m2,"39 Cambridge Way, Campbellfield VIC 3061",2,3,1,144.967117,-37.67705,Sold at auction 03 December 2016,House
